nfe_id,dh_emissao,modelo,serie,numero,emitente_id,destinatario_id,uf_origem,uf_destino,status,frete,desconto,outros,total_produtos,v_icms,v_pis,v_cofins,v_ipi,total_nfe
11593,2025-05-21,55,4,29764,2,3190,BA,SP,AUTORIZADA,114.22,118.97,10.1,173573.65,4834.11,443.13,2041.07,41.31,173620.31
11594,2025-08-13,55,4,99778,16,1410,PR,BA,AUTORIZADA,40.59,20.14,46.07,23199.760000000002,4175.96,382.8,1763.18,517.9,23784.18
11595,2025-04-20,55,3,20456,5,2529,PE,BA,AUTORIZADA,138.06,16.75,35.71,15326.38,2758.75,252.88,1164.81,275.09,15758.49
11596,2025-06-04,65,5,41325,22,3893,PE,PE,CANCELADA,0.0,28.8,7.95,0.0,0.0,0.0,0.0,0.0,-20.85
11597,2025-09-12,65,4,29088,9,87,BA,BA,AUTORIZADA,0.0,48.22,8.64,8159.96,1468.79,134.64,620.15,165.13,8285.51
11598,2025-12-16,55,5,83978,16,302,PR,RJ,AUTORIZADA,46.68,9.39,35.14,7174.8,1434.96,118.38,545.28,717.48,7964.71
11599,2025-02-07,55,4,56178,9,3198,BA,BA,CANCELADA,24.59,24.06,8.59,0.0,0.0,0.0,0.0,0.0,9.12
11600,2025-12-28,55,5,23712,14,351,PE,SC,AUTORIZADA,16.01,31.51,54.3,5170.56,878.99,85.32,392.96,129.70999999999998,5339.07
11601,2025-06-07,55,4,67526,11,3699,SP,RJ,AUTORIZADA,172.07,94.49,30.34,22567.29,4513.45,372.36,1715.11,340.52,23015.73
11602,2025-01-10,55,3,84106,4,1899,DF,SC,AUTORIZADA,54.72,26.42,42.6,31635.68,5378.06,522.0,2404.31,240.11,31946.69
11603,2025-10-31,55,5,77190,10,3130,DF,DF,AUTORIZADA,65.78,53.89,31.22,15135.600000000002,2724.41,249.73,1150.3,39.57,15218.28
11604,2025-11-04,55,3,71501,23,771,MG,RJ,AUTORIZADA,164.4,57.66,38.68,776.12,155.22,12.81,58.99,0.0,921.54
11605,2025-12-10,55,5,44246,15,746,MG,RJ,AUTORIZADA,41.45,59.12,3.31,5450.68,1090.1299999999999,89.94,414.25,44.81,5481.13
11606,2025-12-04,65,4,54853,1,1295,MG,PR,AUTORIZADA,0.0,18.07,45.17,25629.16,4869.55,422.88,1947.81,526.0,26182.26
11607,2025-03-09,55,4,29730,19,2886,GO,DF,AUTORIZADA,159.44,117.91,0.55,18458.87,3322.5899999999997,304.58,1402.88,397.33,18898.28
11608,2025-06-08,55,4,97605,18,96,SC,DF,AUTORIZADA,110.6,78.49,57.52,3859.32,694.68,63.68,293.31,0.0,3948.95
11609,2025-10-04,55,1,78409,23,940,MG,PE,AUTORIZADA,122.19,110.9,58.92,19571.98,3522.95,322.94,1487.47,161.74,19803.93
11610,2025-08-11,55,3,68637,2,21,BA,SP,AUTORIZADA,12.59,39.83,24.17,2846.4,512.35,46.97,216.33,56.93,2900.26
11611,2025-03-07,55,5,83696,23,2905,MG,GO,AUTORIZADA,21.32,46.05,46.02,28147.53,4785.07,464.44,2139.21,269.26,28438.08
11612,2026-01-06,55,2,12788,2,2617,BA,GO,AUTORIZADA,65.48,33.38,6.56,775.39,131.82,12.79,58.93,0.0,814.05
11613,2025-04-08,55,4,97376,20,3385,MG,DF,AUTORIZADA,6.13,21.02,47.93,13465.84,2423.8599999999997,222.18,1023.4000000000001,239.94,13738.82
11614,2025-09-18,55,1,24895,9,3233,BA,CE,AUTORIZADA,128.37,43.57,23.42,8331.86,1499.73,137.48,633.22,67.79,8507.87
11615,2025-05-25,55,4,95288,20,2281,MG,PR,AUTORIZADA,22.87,68.09,13.46,13136.61,2495.95,216.75,998.38,305.28999999999996,13410.14
11616,2025-12-27,55,2,30313,24,2446,SP,SC,AUTORIZADA,34.5,119.55,29.35,21574.64,3667.69,355.96999999999997,1639.67,1044.39,22563.33
11617,2025-02-16,55,4,24387,10,1080,DF,RJ,AUTORIZADA,152.99,60.95,28.82,13560.35,2712.0699999999997,223.74,1030.59,373.8,14055.01
11618,2025-09-04,55,1,75243,16,2261,PR,RS,AUTORIZADA,171.91,92.22,23.73,34219.78,6159.57,564.62,2600.71,0.0,34323.2
11619,2025-12-19,55,4,67887,7,1129,DF,RJ,AUTORIZADA,33.38,51.71,58.68,16961.04,3392.21,279.85,1289.04,222.79000000000002,17224.18
11620,2025-08-11,55,3,72471,11,3603,SP,PE,AUTORIZADA,51.15,25.19,53.1,9754.759999999998,1755.8600000000001,160.95000000000002,741.36,167.34,10001.16
11621,2025-10-13,55,1,28613,17,2457,RJ,BA,AUTORIZADA,158.71,41.52,17.65,29955.030000000002,5391.91,494.26,2276.5899999999997,370.59000000000003,30460.46
11622,2025-02-23,65,5,52469,5,2370,PE,CE,AUTORIZADA,0.0,60.27,58.17,22318.7,4017.37,368.25,1696.21,161.4,22478.0
11623,2025-10-30,55,2,44450,23,2095,MG,PE,AUTORIZADA,74.18,10.69,39.63,13969.98,2514.6,230.5,1061.72,0.0,14073.1
11624,2025-11-04,55,4,20944,9,3345,BA,BA,AUTORIZADA,150.05,118.0,17.78,24585.57,4425.400000000001,405.66999999999996,1868.51,323.24,24958.64
11625,2025-03-01,55,1,46891,18,1958,SC,PE,AUTORIZADA,133.7,45.16,4.89,9000.4,1620.0700000000002,148.51,684.03,63.17,9157.0
11626,2025-01-10,55,4,41558,22,3019,PE,PE,AUTORIZADA,56.5,59.96,41.57,5165.92,929.87,85.24,392.61,258.3,5462.33
11627,2025-05-02,55,4,30137,10,3971,DF,SP,AUTORIZADA,1.68,95.72,20.43,33787.72,6081.78,557.5,2567.8700000000003,124.0,33838.11
11628,2025-09-06,55,3,55907,12,2069,CE,SC,AUTORIZADA,141.56,72.04,27.2,6081.4,1033.8400000000001,100.34,462.18,189.17,6367.29
11629,2025-01-02,55,2,80112,22,795,PE,GO,AUTORIZADA,44.87,43.33,55.48,16131.05,2742.27,266.15999999999997,1225.96,0.0,16188.07
11630,2025-02-23,55,2,76151,5,3600,PE,PE,AUTORIZADA,47.71,0.23,52.2,5761.59,1037.0900000000001,95.07,437.88,0.0,5861.27
11631,2025-04-12,65,4,32119,21,1621,PE,PR,AUTORIZADA,0.0,89.86,9.02,3749.16,712.34,61.86,284.94,0.0,3668.32
11632,2026-01-09,55,1,82045,17,3850,RJ,BA,DENEGADA,81.78,35.35,53.84,0.0,0.0,0.0,0.0,0.0,100.27
11633,2025-11-11,55,5,24639,5,481,PE,SC,CANCELADA,138.33,47.51,23.19,0.0,0.0,0.0,0.0,0.0,114.01
11634,2026-01-16,55,5,19125,7,4167,DF,PR,AUTORIZADA,8.16,7.23,0.97,14086.42,2676.42,232.43,1070.5700000000002,0.0,14088.32
11635,2025-12-01,55,3,97906,5,2746,PE,CE,CANCELADA,132.49,93.61,57.06,0.0,0.0,0.0,0.0,0.0,95.94
11636,2025-08-04,55,1,44217,20,4100,MG,RS,AUTORIZADA,168.38,12.37,21.72,9853.51,1773.63,162.58,748.87,68.91,10100.15
11637,2025-11-14,55,4,37333,11,1541,SP,BA,AUTORIZADA,11.71,89.14,27.86,15508.08,2791.45,255.88,1178.62,306.06,15764.57
11638,2025-09-25,65,4,45297,12,408,CE,RJ,AUTORIZADA,0.0,0.97,55.45,23786.53,4757.31,392.47,1807.78,298.93,24139.94
11639,2025-10-25,55,5,74576,6,3907,RJ,PE,AUTORIZADA,176.66,99.08,7.88,21703.66,3906.67,358.11,1649.48,333.13,22122.25
11640,2025-05-05,55,3,91897,24,47,SP,BA,AUTORIZADA,170.56,39.57,47.95,9078.95,1634.21,149.8,690.0,0.0,9257.89
11641,2025-09-26,55,4,23232,8,2118,SC,PE,AUTORIZADA,130.56,54.58,26.46,21088.02,3795.85,347.95,1602.69,192.66000000000003,19499.47
11642,2025-01-25,55,2,43234,15,2281,MG,PR,AUTORIZADA,83.11,102.69,1.09,7915.82,1504.01,130.61,601.6,0.0,7897.33
11643,2025-05-12,55,1,94040,5,132,PE,MG,AUTORIZADA,176.57,44.74,30.91,6891.900000000001,1240.54,113.71,523.78,397.3,7451.94
11644,2025-08-26,65,1,37721,5,3757,PE,RS,AUTORIZADA,0.0,79.57,11.36,11524.4,2074.4,190.14999999999998,875.8599999999999,107.76,11563.95
11645,2025-08-14,65,1,59931,6,3168,RJ,PE,AUTORIZADA,0.0,36.89,14.8,3626.1,652.7,59.83,275.58,72.52,3676.53
11646,2025-02-15,65,2,55086,11,332,SP,RJ,AUTORIZADA,0.0,49.84,38.03,18830.239999999998,3766.04,310.7,1431.08,159.81,18978.24
11647,2025-09-30,55,4,64536,3,3333,MG,BA,AUTORIZADA,62.45,104.29,10.85,8403.380000000001,1512.6100000000001,138.64999999999998,638.66,291.28,8663.67
11648,2025-10-16,65,1,57566,18,3520,SC,SC,AUTORIZADA,0.0,112.99,39.51,19443.45,3305.3900000000003,320.82,1477.69,89.22999999999999,19459.2
11649,2025-08-10,55,5,59906,11,466,SP,MG,AUTORIZADA,30.86,102.03,44.74,6447.639999999999,1160.58,106.39,490.02,27.85,6449.06
11650,2026-01-08,55,4,15263,19,78,GO,RS,AUTORIZADA,108.52,8.75,10.86,30885.670000000002,5559.43,509.6,2347.31,148.95,31145.25
11651,2025-07-03,55,4,71418,14,4018,PE,PR,AUTORIZADA,26.92,2.6,14.46,23086.5,4386.42,380.92,1754.5800000000002,630.56,23755.84
11652,2025-02-02,55,2,54478,21,3239,PE,RJ,AUTORIZADA,74.16,28.5,3.46,15711.779999999999,3142.36,259.24,1194.1,213.14000000000001,15974.04
11653,2025-02-26,55,3,60315,22,3558,PE,BA,AUTORIZADA,59.47,88.15,10.58,8347.5,1502.5500000000002,137.74,634.41,133.98000000000002,8463.38
11654,2025-05-30,55,1,44245,17,4104,RJ,MG,AUTORIZADA,136.48,111.79,17.11,5561.9400000000005,1001.15,91.78,422.70000000000005,228.9,5832.64
11655,2025-11-26,65,3,58678,11,1257,SP,CE,AUTORIZADA,0.0,80.5,50.18,4332.33,779.82,71.48,329.26,0.0,4302.01
11656,2025-08-29,55,5,10662,20,2419,MG,RS,AUTORIZADA,97.25,111.15,49.18,27238.809999999998,4902.99,449.44,2070.15,1188.75,28462.84
11657,2025-07-17,55,3,89119,10,1548,DF,RS,AUTORIZADA,58.49,20.94,28.36,11373.75,2047.28,187.67,864.4,227.48,11667.14
11658,2025-06-24,55,5,10544,21,310,PE,PR,AUTORIZADA,82.36,117.43,14.87,20334.86,3863.63,335.53000000000003,1545.45,271.31,20585.97
11659,2026-01-05,55,1,41375,5,1869,PE,SP,AUTORIZADA,120.99,78.13,3.11,11650.130000000001,2097.02,192.22,885.4,212.62,11908.72
11660,2025-04-16,65,5,72180,1,1579,MG,SP,AUTORIZADA,0.0,60.79,6.84,1499.22,269.86,24.74,113.94,0.0,1445.27
11661,2025-11-21,55,3,42124,9,2347,BA,MG,CANCELADA,140.04,55.94,38.17,0.0,0.0,0.0,0.0,0.0,122.27
11662,2025-09-27,55,1,13420,2,3540,BA,MG,AUTORIZADA,106.17,33.74,38.19,27012.36,4862.23,445.69,2052.9300000000003,387.84,27510.82
11663,2026-01-12,55,4,49683,4,962,DF,BA,AUTORIZADA,118.69,91.26,22.58,19128.85,3443.1899999999996,315.63,1453.8,261.26,19440.12
11664,2025-07-17,55,4,28581,5,464,PE,GO,AUTORIZADA,114.25,28.24,56.74,4518.8,768.2,74.56,343.43,0.0,4661.55
11665,2025-03-12,55,5,61476,2,2957,BA,RJ,AUTORIZADA,98.42,91.7,52.75,7163.6900000000005,1432.74,118.19999999999999,544.44,205.27,7428.43
11666,2025-05-14,65,1,64750,25,2030,CE,CE,AUTORIZADA,0.0,96.86,33.96,16090.199999999999,2896.24,265.5,1222.86,0.0,16027.3
11667,2025-01-25,55,2,16562,12,2353,CE,BA,AUTORIZADA,111.24,85.03,18.24,23913.800000000003,4304.48,394.58000000000004,1817.44,0.0,23958.25
11668,2025-05-27,55,1,31489,9,3560,BA,SC,AUTORIZADA,166.48,9.94,29.69,7063.110000000001,1200.73,116.53999999999999,536.8,160.24,7409.58
11669,2025-05-26,55,5,96382,25,3435,CE,SC,AUTORIZADA,164.34,71.55,3.55,13074.0,2222.58,215.71,993.63,49.91,13220.25
11670,2025-03-16,55,5,95128,25,206,CE,RS,AUTORIZADA,103.05,66.9,17.15,12029.72,2165.35,198.5,914.25,229.41,12312.43
11671,2025-05-19,55,1,76382,10,2195,DF,MG,AUTORIZADA,25.82,52.16,11.19,28654.780000000002,5157.86,472.8,2177.77,486.83,29126.46
11672,2025-11-03,55,3,69812,16,1185,PR,SC,AUTORIZADA,98.6,106.21,17.74,17436.83,2964.2599999999998,287.7,1325.2,251.59,17698.55
11673,2025-12-05,55,2,40759,4,2883,DF,GO,DENEGADA,6.4,77.14,49.88,0.0,0.0,0.0,0.0,0.0,-20.86
11674,2025-11-02,55,1,24593,1,2736,MG,GO,CANCELADA,129.87,108.7,8.57,0.0,0.0,0.0,0.0,0.0,29.74
11675,2025-06-13,55,5,18655,7,701,DF,RS,AUTORIZADA,156.65,22.09,48.1,31477.68,5665.98,519.37,2392.3,355.75,32016.09
11676,2025-08-27,55,4,56184,14,3469,PE,PR,AUTORIZADA,55.33,27.4,28.83,9078.15,1724.8600000000001,149.79,689.9399999999999,0.0,9134.91
11677,2025-04-16,55,1,29750,25,2462,CE,BA,AUTORIZADA,92.22,20.15,16.2,36909.55,6643.72,609.02,2805.13,442.46000000000004,37440.28
11678,2025-08-17,55,2,34436,25,2041,CE,BA,AUTORIZADA,50.14,66.37,27.17,18409.87,3313.78,303.76,1399.15,411.02,18831.83
11679,2025-09-09,55,1,74772,14,2458,PE,RJ,AUTORIZADA,133.84,89.85,36.96,31684.24,6336.84,522.79,2408.0,127.49000000000001,31892.68
11680,2025-05-17,55,3,73346,6,2857,RJ,SC,AUTORIZADA,127.05,55.34,53.27,20612.53,3504.12,340.1,1566.55,1092.49,21830.0
11681,2025-01-11,55,2,12563,11,348,SP,CE,AUTORIZADA,36.65,93.79,5.6,21152.21,3807.4,349.0,1607.57,0.0,21100.67
11682,2025-10-05,55,1,70270,13,2274,PE,CE,AUTORIZADA,118.55,31.3,42.59,10632.619999999999,1913.87,175.44,808.0699999999999,609.9100000000001,11372.37
11683,2025-07-19,55,4,47779,18,2553,SC,MG,AUTORIZADA,114.75,39.24,59.66,7997.52,1439.55,131.96,607.81,0.0,8132.69
11684,2025-06-17,55,2,62874,22,187,PE,PR,AUTORIZADA,46.52,99.1,56.26,21278.76,4042.9700000000003,351.09,1617.19,55.62,21338.06
11685,2025-12-27,55,4,94828,9,1340,BA,BA,AUTORIZADA,11.01,26.86,23.81,6659.64,1198.74,109.89,506.13,73.47,6741.07
11686,2025-04-21,65,3,44708,13,2146,PE,DF,AUTORIZADA,0.0,64.64,1.18,37820.74,6807.73,624.0500000000001,2874.38,228.48999999999998,37985.77
11687,2025-05-07,55,4,95111,2,2138,BA,SC,AUTORIZADA,98.49,26.42,28.01,7723.05,1312.92,127.43,586.95,0.0,7823.13
11688,2026-01-09,55,1,37321,9,483,BA,DF,AUTORIZADA,116.29,59.3,1.57,17491.54,3148.48,288.61,1329.3600000000001,0.0,17550.1
11689,2025-02-21,65,5,68877,2,3243,BA,CE,AUTORIZADA,0.0,40.15,29.16,3037.57,546.76,50.12,230.86,0.0,3026.58
11690,2025-08-10,55,5,17431,22,2880,PE,SC,AUTORIZADA,155.79,66.91,43.27,33888.29,5761.01,559.1600000000001,2575.51,1123.9099999999999,35144.35
11691,2025-11-28,55,2,64168,18,857,SC,GO,DENEGADA,26.02,50.94,26.16,0.0,0.0,0.0,0.0,0.0,1.24
11692,2025-04-21,55,1,71033,21,2631,PE,PR,AUTORIZADA,149.09,17.43,39.13,23506.98,4466.33,387.87,1786.52,684.3,24362.07
11693,2025-05-27,55,4,31043,18,2890,SC,CE,AUTORIZADA,53.49,87.67,4.87,38829.6,6989.33,640.69,2951.05,111.84,38912.13
11694,2025-01-12,55,3,15810,23,2066,MG,CE,AUTORIZADA,165.56,40.72,43.13,29642.13,5335.59,489.09000000000003,2252.8,0.0,29810.1
11695,2025-09-29,65,1,70879,4,1947,DF,PR,AUTORIZADA,0.0,29.24,38.7,10262.45,1949.87,169.32999999999998,779.94,46.34,10318.25
11696,2025-03-12,55,4,87293,8,289,SC,DF,AUTORIZADA,179.21,40.21,9.35,3929.88,707.38,64.84,298.67,0.0,4078.23
11697,2025-10-19,55,4,55780,11,1792,SP,MG,AUTORIZADA,52.07,98.34,39.55,22257.4,4006.3199999999997,367.25,1691.56,178.03,22428.71
11698,2025-12-10,55,5,11995,14,70,PE,DF,AUTORIZADA,114.4,33.69,32.9,12043.16,2167.77,198.70000000000002,915.28,258.90000000000003,12415.67
11699,2025-01-20,65,3,17648,18,3377,SC,BA,CANCELADA,0.0,13.5,9.19,0.0,0.0,0.0,0.0,0.0,-4.31
11700,2025-10-23,55,4,24378,10,2483,DF,MG,AUTORIZADA,76.61,28.46,21.98,20819.54,3747.51,343.53,1582.29,94.78,20984.45
11701,2025-10-28,55,4,46278,17,4138,RJ,DF,AUTORIZADA,159.66,116.23,52.75,12763.470000000001,2297.42,210.59,970.02,153.64,13013.29
11702,2025-05-08,55,4,56326,10,917,DF,MG,AUTORIZADA,140.18,96.01,58.21,9893.310000000001,1780.8,163.25,751.89,0.0,9995.69
11703,2025-04-30,55,5,93794,2,2532,BA,MG,AUTORIZADA,41.87,112.18,37.9,40100.29,7218.0599999999995,661.65,3047.62,1289.05,41356.93
11704,2025-06-23,55,5,73956,12,3810,CE,MG,AUTORIZADA,44.64,0.93,45.31,2125.85,382.65,35.08,161.56,106.29,2321.16
11705,2025-01-24,55,5,18351,25,3705,CE,PE,AUTORIZADA,33.62,33.96,51.25,8316.599999999999,1496.99,137.23,632.07,0.0,8367.51
11706,2025-10-18,55,2,63468,11,3117,SP,DF,AUTORIZADA,82.44,86.43,31.36,6342.9,1141.72,104.66,482.06,0.0,6370.27
11707,2025-11-18,55,3,94997,19,2515,GO,SP,AUTORIZADA,12.76,79.34,37.54,10920.49,1965.69,180.19,829.96,134.76,11026.21
11708,2025-09-16,65,1,58295,14,667,PE,SC,AUTORIZADA,0.0,90.39,21.14,35679.06,6065.44,588.7,2711.61,1031.9499999999998,36641.76
11709,2025-10-17,55,1,16132,8,3662,SC,DF,AUTORIZADA,130.95,1.49,17.25,30122.989999999998,5422.14,497.03,2289.34,313.74,30583.44
11710,2025-10-01,55,3,81083,17,1724,RJ,PR,AUTORIZADA,167.63,90.37,30.19,17814.760000000002,3384.8,293.93,1353.92,141.72,18063.93
11711,2025-10-22,55,5,23085,12,1172,CE,SP,AUTORIZADA,39.43,54.57,21.37,21416.28,3854.9300000000003,353.38,1627.63,183.29,21605.8
11712,2025-11-01,55,2,35361,23,2994,MG,SC,CANCELADA,166.16,1.63,52.26,0.0,0.0,0.0,0.0,0.0,216.79
11713,2025-12-08,55,5,26897,11,754,SP,PE,AUTORIZADA,71.08,79.56,47.56,26043.36,4687.8099999999995,429.72,1979.3,613.01,26695.45
11714,2025-05-19,55,5,51722,10,632,DF,RJ,CANCELADA,27.8,9.81,22.5,0.0,0.0,0.0,0.0,0.0,40.49
11715,2025-10-10,55,2,22877,5,2788,PE,RJ,AUTORIZADA,126.32,32.6,16.04,21163.920000000002,4232.78,349.2,1608.4499999999998,536.5,21810.18
11716,2025-11-23,55,3,34377,25,828,CE,SC,AUTORIZADA,132.49,20.37,28.21,34305.89,5832.0,566.05,2607.25,0.0,34446.22
11717,2025-11-18,65,5,48670,18,1777,SC,GO,AUTORIZADA,0.0,114.5,8.83,25652.41,4360.92,423.27,1949.5900000000001,279.1,25825.84
11718,2025-12-17,55,1,91135,8,4021,SC,PR,AUTORIZADA,89.98,90.76,20.26,6661.58,1265.71,109.91999999999999,506.28,112.35,6793.41
11719,2025-10-01,55,4,53804,11,2290,SP,RJ,AUTORIZADA,22.1,75.1,57.16,17241.57,3448.31,284.48,1310.3600000000001,153.97,17399.7
11720,2025-04-01,55,1,99699,8,1946,SC,GO,AUTORIZADA,143.94,23.83,8.69,7949.4,1351.4,131.17,604.15,0.0,8078.2
11721,2025-07-14,55,4,26832,9,593,BA,SP,AUTORIZADA,103.74,30.63,38.79,22783.18,4100.98,375.92,1731.52,454.6,23349.68
11722,2025-11-01,65,1,44572,13,1555,PE,RJ,AUTORIZADA,0.0,75.0,26.54,12757.02,2551.4,210.49,969.54,238.74,12947.3
11723,2025-06-21,55,5,14314,15,3868,MG,SC,AUTORIZADA,23.62,25.69,26.08,22178.85,3770.3900000000003,365.94,1685.5900000000001,236.39,22439.25
11724,2025-08-02,55,2,73447,16,993,PR,MG,AUTORIZADA,124.87,28.72,17.22,35666.07,6419.9,588.49,2710.62,0.0,35779.44
11725,2025-05-11,55,5,92160,7,2524,DF,MG,AUTORIZADA,173.14,76.32,5.33,13122.41,2362.0299999999997,216.52,997.3,0.0,13224.56
11726,2025-04-23,65,4,10051,24,2428,SP,BA,AUTORIZADA,0.0,114.94,50.55,19332.14,3479.79,318.96999999999997,1469.25,248.32,19516.07
11727,2025-05-03,65,4,96377,18,865,SC,MG,CANCELADA,0.0,27.44,45.83,0.0,0.0,0.0,0.0,0.0,18.39
11728,2025-02-28,55,5,18223,4,1732,DF,PE,AUTORIZADA,145.79,108.2,31.82,26640.97,4795.37,439.57,2024.72,0.0,26710.38
11729,2025-09-17,55,4,63827,8,2815,SC,SC,AUTORIZADA,36.53,10.54,21.52,9053.6,1539.11,149.38,688.07,0.0,9101.11
11730,2025-08-14,55,2,74605,5,3192,PE,PR,AUTORIZADA,52.12,113.92,16.35,2687.2,510.57,44.34,204.23,53.74,2695.49
11731,2025-07-07,55,2,26844,19,2289,GO,MG,AUTORIZADA,61.85,94.22,27.94,9036.369999999999,1626.54,149.1,686.77,764.82,9796.76
11732,2025-01-01,65,4,58298,11,1184,SP,MG,AUTORIZADA,0.0,33.31,11.99,26239.56,4723.13,432.94,1994.21,369.37,26587.61
11733,2025-01-21,55,5,19026,24,517,SP,MG,AUTORIZADA,113.73,92.44,8.55,10067.81,1812.21,166.11,765.1400000000001,88.17,10185.82
11734,2025-05-16,55,4,65593,10,701,DF,RS,AUTORIZADA,111.38,92.3,11.25,14453.4,2601.61,238.48,1098.47,115.97999999999999,14599.71
11735,2025-04-27,55,3,10485,2,2364,BA,PR,AUTORIZADA,149.2,83.4,28.64,2888.51,548.8199999999999,47.66,219.53,0.0,2982.95
11736,2025-02-16,65,5,37838,19,1598,GO,RJ,AUTORIZADA,0.0,37.65,49.57,3466.36,693.27,57.19,263.44,0.0,3478.28
11737,2025-12-14,65,2,79446,11,1823,SP,BA,AUTORIZADA,0.0,44.22,59.78,15000.1,2700.02,247.51,1140.0,455.29,15470.95
11738,2025-10-14,55,4,72609,14,3038,PE,CE,AUTORIZADA,143.11,39.52,34.35,8196.04,1475.2800000000002,135.24,622.9,25.76,8359.74
11739,2025-11-30,65,4,35100,24,1644,SP,SC,AUTORIZADA,0.0,59.54,40.46,13123.0,2230.9,216.53,997.35,40.56,13144.48
11740,2025-03-06,55,5,56258,1,1836,MG,CE,AUTORIZADA,136.55,86.36,4.39,12304.07,2214.74,203.01999999999998,935.12,0.0,12358.65
11741,2025-09-01,65,3,43032,7,316,DF,MG,AUTORIZADA,0.0,41.4,54.61,1992.5,358.65,32.88,151.43,0.0,2005.71
11742,2026-01-13,55,4,74229,13,784,PE,GO,AUTORIZADA,133.08,117.69,46.33,19023.01,3233.91,313.88,1445.76,191.23000000000002,19275.96
11743,2025-05-30,55,5,78461,12,3476,CE,CE,AUTORIZADA,132.63,41.98,23.45,20383.69,3669.06,336.33,1549.16,826.5699999999999,21324.36
11744,2025-08-31,55,1,61891,4,3129,DF,PR,AUTORIZADA,133.57,105.51,25.56,15412.439999999999,2928.36,254.31,1171.36,147.79,15613.85
11745,2025-09-23,55,2,87396,20,312,MG,PR,AUTORIZADA,51.4,17.39,23.1,1934.48,367.54999999999995,31.919999999999998,147.01999999999998,96.72999999999999,2088.32
11746,2025-01-12,65,2,67483,19,2444,GO,MG,AUTORIZADA,0.0,82.14,30.17,28447.38,5120.52,469.39,2161.99,134.78,28530.19
11747,2025-03-16,55,2,99936,1,2482,MG,MG,AUTORIZADA,8.73,19.5,14.43,17955.309999999998,3231.95,296.26,1364.6,208.31,18167.28
11748,2025-02-19,55,5,53877,1,2279,MG,PE,AUTORIZADA,144.85,1.14,12.27,5355.07,963.91,88.36,406.98,0.0,5511.05
11749,2025-03-03,55,4,96342,1,1359,MG,RS,AUTORIZADA,63.42,102.38,19.04,10300.14,1854.0300000000002,169.96,782.8100000000001,266.93,10547.15
11750,2025-06-05,65,1,67904,17,3968,RJ,BA,AUTORIZADA,0.0,114.89,31.41,25344.07,4561.92,418.18,1926.1299999999999,354.86,25615.45
11751,2025-04-17,55,5,86033,6,1269,RJ,SP,AUTORIZADA,170.24,61.7,52.07,19509.6,3511.73,321.91,1482.73,722.05,20392.26
11752,2025-05-23,55,3,42213,7,2884,DF,RS,AUTORIZADA,72.72,60.45,10.54,21805.54,3925.01,359.8,1657.22,602.34,22430.69
11753,2025-08-14,55,2,45261,10,235,DF,RS,AUTORIZADA,38.78,57.31,27.34,17121.34,3081.84,282.5,1301.23,85.48,17215.63
11754,2025-03-22,55,3,16436,11,3721,SP,RS,AUTORIZADA,86.5,103.89,24.26,14193.09,2554.76,234.17999999999998,1078.68,197.79,14397.75
11755,2025-01-29,65,4,98331,14,2615,PE,PR,AUTORIZADA,0.0,94.77,6.52,28769.690000000002,5466.2300000000005,474.70000000000005,2186.49,111.31,28792.75
11756,2025-06-14,55,3,59583,21,2872,PE,RS,AUTORIZADA,164.02,33.39,0.74,26461.82,4763.14,436.63,2011.1,825.13,27418.32
11757,2025-03-28,55,3,95304,6,2208,RJ,RJ,AUTORIZADA,114.06,109.77,53.59,12647.8,2529.56,208.67999999999998,961.24,200.82,12906.5
11758,2025-04-06,65,1,18884,10,3689,DF,BA,AUTORIZADA,0.0,91.4,6.67,29144.149999999998,5245.95,480.88,2214.96,231.16,29290.58
11759,2025-05-17,65,5,44575,16,26,PR,PE,AUTORIZADA,0.0,10.1,41.44,3141.5099999999998,565.47,51.83,238.76,0.0,3172.85
11760,2025-03-26,55,4,28443,18,1575,SC,PE,AUTORIZADA,103.54,3.76,27.43,28221.22,5079.8099999999995,465.65000000000003,2144.82,0.0,28348.43
11761,2025-01-01,65,3,43757,1,2779,MG,SC,AUTORIZADA,0.0,58.75,19.03,16894.13,2872.0099999999998,278.75,1283.9499999999998,220.76999999999998,17075.18
11762,2025-06-07,65,3,40600,4,1682,DF,CE,AUTORIZADA,0.0,117.85,56.3,9500.84,1710.15,156.76,722.0600000000001,0.0,9439.29
11763,2025-10-15,65,4,75370,10,3463,DF,RS,AUTORIZADA,0.0,43.63,38.1,16377.58,2947.97,270.23,1244.69,30.44,16402.49
11764,2025-07-30,55,3,76935,17,2067,RJ,PR,CANCELADA,111.13,30.45,55.61,0.0,0.0,0.0,0.0,0.0,136.29
11765,2025-02-08,65,3,52352,18,3703,SC,SP,AUTORIZADA,0.0,24.28,34.92,17940.0,3229.2,296.02,1363.44,448.49,18399.13
11766,2025-01-22,65,5,64250,10,2806,DF,MG,AUTORIZADA,0.0,69.39,37.19,4291.53,772.48,70.81,326.16,85.83,4345.16
11767,2025-12-14,55,4,91700,6,4062,RJ,CE,AUTORIZADA,120.94,25.4,48.65,13511.32,2432.04,222.94,1026.86,0.0,13655.51
11768,2025-12-12,55,3,35980,13,3420,PE,DF,AUTORIZADA,139.11,5.61,3.61,5615.610000000001,1010.81,92.66,426.79,88.0,5840.72
