competencia,funcionario_id,salario_bruto,bonus,descontos,salario_liquido
2025-11,258,3101.32,280.53,387.1,2994.75
2025-11,601,4085.49,0.0,773.31,3312.18
2025-11,130,3087.22,0.0,665.47,2421.75
2025-11,242,4028.08,713.59,111.5,4630.17
2025-11,608,6101.14,0.0,934.2,5166.94
2025-11,86,4955.61,992.78,963.17,4985.22
2025-11,23,7599.15,295.2,1171.52,6722.83
2025-11,593,4241.94,192.56,559.85,3874.65
2025-11,514,10909.13,338.81,2863.38,8384.56
2025-11,285,10690.98,0.0,1665.9,9025.08
2025-11,304,8691.76,0.0,613.22,8078.54
2025-11,306,4408.13,266.2,870.08,3804.25
2025-11,433,12806.6,597.66,1656.27,11747.99
2025-11,498,5932.19,480.0,764.91,5647.28
2025-11,78,4980.23,0.0,1291.58,3688.65
2025-11,153,5731.73,367.67,1240.29,4859.11
2025-11,150,7824.19,569.45,2137.59,6256.05
2025-11,333,4793.53,0.0,1067.6,3725.93
2025-11,2,5292.88,683.01,981.92,4993.97
2025-11,424,2923.17,308.02,412.21,2818.98
2025-11,562,3365.78,898.68,72.93,4191.53
2025-11,596,7088.52,1170.02,1487.59,6770.95
2025-11,241,5019.06,650.03,1348.14,4320.95
2025-11,369,2460.99,83.68,612.37,1932.3
2025-11,266,4948.53,24.43,1089.66,3883.3
2025-11,552,15013.55,0.0,1141.26,13872.29
2025-11,36,2863.14,396.02,90.53,3168.63
2025-11,81,4496.66,29.01,1084.75,3440.92
2025-11,377,3794.87,0.0,710.78,3084.09
2025-11,407,4402.42,0.0,531.03,3871.39
2025-11,291,8533.98,736.04,1640.52,7629.5
2025-11,77,12343.27,751.9,1532.77,11562.4
2025-11,322,3118.3,0.0,446.78,2671.52
2025-11,251,4757.78,352.12,954.46,4155.44
2025-11,347,6884.15,451.43,1867.33,5468.25
2025-11,337,2911.0,0.0,718.31,2192.69
2025-11,476,3173.91,0.0,610.7,2563.21
2025-11,649,5254.2,291.69,1119.79,4426.1
2025-11,249,6054.9,0.0,1654.55,4400.35
2025-11,163,10796.13,601.85,464.82,10933.16
2025-11,617,4044.17,545.68,775.82,3814.03
2025-11,468,3463.17,92.93,502.08,3054.02
2025-11,170,6321.38,1035.85,1677.21,5680.02
2025-11,626,3331.15,155.14,465.85,3020.44
2025-11,278,8358.97,41.13,2294.64,6105.46
2025-11,16,3737.72,379.63,989.36,3127.99
2025-11,344,3765.69,0.0,975.39,2790.3
2025-11,105,4211.37,454.52,917.96,3747.93
2025-11,31,9927.08,0.0,424.73,9502.35
2025-11,178,13882.72,624.82,1752.3,12755.24
2025-11,206,4804.73,834.25,686.99,4951.99
2025-11,274,4160.58,117.8,216.4,4061.98
2025-11,384,5092.04,82.3,983.32,4191.02
2025-11,523,3195.55,351.23,674.65,2872.13
2025-11,379,5547.85,0.0,1073.24,4474.61
2025-11,350,3372.81,325.6,882.64,2815.77
2025-11,469,5804.27,0.0,1466.2,4338.07
2025-11,324,3892.44,321.52,218.5,3995.46
2025-11,373,4141.56,0.0,848.12,3293.44
2025-11,176,4807.6,401.74,1275.06,3934.28
2025-11,546,3378.43,40.13,537.81,2880.75
2025-11,323,4644.73,0.0,1122.97,3521.76
2025-11,485,12002.85,1832.35,2829.17,11006.03
2025-11,66,3088.96,302.27,478.0,2913.23
2025-11,109,4358.84,110.72,286.29,4183.27
2025-11,9,3513.02,0.0,506.91,3006.11
2025-11,157,6441.33,274.65,382.33,6333.65
2025-11,513,3076.36,39.74,658.93,2457.17
2025-11,518,4943.5,0.0,1075.66,3867.84
2025-11,316,9878.66,1429.2,1338.62,9969.24
2025-11,343,4816.07,587.28,1014.04,4389.31
2025-11,366,6959.59,637.66,994.27,6602.98
2025-11,164,4919.22,107.95,1294.56,3732.61
2025-11,145,5757.15,748.64,932.76,5573.03
2025-11,93,4642.07,100.8,1271.79,3471.08
2025-11,128,5146.92,0.0,1217.34,3929.58
2025-11,427,10640.74,706.56,1574.0,9773.3
2025-11,603,4188.25,424.86,867.22,3745.89
2025-11,197,6432.02,584.02,233.33,6782.71
2025-11,218,3198.32,262.52,396.29,3064.55
2025-11,79,5256.7,258.09,852.63,4662.16
2025-11,644,7825.41,1018.3,1537.4,7306.31
2025-11,412,3616.77,199.6,763.74,3052.63
2025-11,246,7373.23,338.43,1914.48,5797.18
2025-11,222,4293.32,657.36,1113.29,3837.39
2025-11,57,3214.25,0.0,868.82,2345.43
2025-11,532,4379.14,0.0,1004.96,3374.18
2025-11,571,7137.18,0.0,1974.4,5162.78
2025-11,260,7194.64,600.34,1344.25,6450.73
2025-11,237,3802.72,318.15,995.46,3125.41
2025-11,117,5348.29,779.34,1388.83,4738.8
2025-11,345,5460.55,234.65,1411.99,4283.21
2025-11,472,4975.15,636.94,1127.72,4484.37
2025-11,396,3301.66,236.21,581.86,2956.01
2025-11,356,8227.88,272.34,285.18,8215.04
2025-11,440,6080.95,0.0,833.09,5247.86
2025-11,452,13414.54,1155.56,3589.44,10980.66
2025-11,442,11539.1,2636.01,453.69,13721.42
2025-11,425,4916.95,0.0,1145.82,3771.13
2025-11,158,6705.29,877.63,174.5,7408.42
2025-11,448,6587.51,475.03,1138.05,5924.49
2025-11,238,3462.05,45.6,678.6,2829.05
2025-11,381,5253.59,294.98,849.74,4698.83
2025-11,115,7039.53,0.0,1748.49,5291.04
2025-11,315,5728.76,489.34,832.79,5385.31
2025-11,569,4007.5,0.0,958.73,3048.77
2025-11,590,11063.22,1337.8,1718.89,10682.13
2025-11,277,7083.96,438.53,1914.68,5607.81
2025-11,449,3515.41,0.0,572.04,2943.37
2025-11,26,3677.01,259.37,613.51,3322.87
2025-11,435,8225.83,0.0,1647.84,6577.99
2025-11,8,5603.17,329.24,1024.27,4908.14
2025-11,340,4317.84,151.54,700.55,3768.83
2025-11,159,5436.05,691.01,1242.5,4884.56
2025-11,604,8883.25,1891.35,2310.15,8464.45
2025-11,380,3666.08,289.14,455.51,3499.71
2025-11,201,3595.99,45.83,493.43,3148.39
2025-11,528,2795.07,406.91,607.01,2594.97
2025-11,398,8111.27,1188.7,2250.46,7049.51
2025-11,295,3046.63,194.21,606.41,2634.43
2025-11,63,4693.55,250.08,897.93,4045.7
2025-11,146,9100.64,355.4,2175.37,7280.67
2025-11,294,10448.67,688.83,1332.21,9805.29
2025-11,207,11951.87,1183.63,1955.52,11179.98
2025-11,399,5577.42,675.4,925.27,5327.55
2025-11,482,6712.55,1037.36,301.35,7448.56
2025-11,19,5620.61,497.58,1471.25,4646.94
2025-11,631,4860.29,605.39,193.15,5272.53
2025-11,310,4836.67,649.01,920.82,4564.86
2025-11,110,10617.31,203.58,2972.36,7848.53
2025-11,534,6289.44,344.83,1178.63,5455.64
2025-11,484,7475.51,0.0,979.79,6495.72
2025-11,227,3989.87,414.45,723.43,3680.89
2025-11,443,2961.97,0.0,706.7,2255.27
2025-11,530,6549.23,0.0,1101.33,5447.9
2025-11,458,4595.24,139.3,818.02,3916.52
2025-11,290,2916.36,499.22,517.98,2897.6
2025-11,408,2863.84,363.96,378.41,2849.39
2025-11,362,5818.55,756.84,1522.32,5053.07
2025-11,99,5833.12,97.94,1094.58,4836.48
2025-11,372,9031.55,775.56,1450.63,8356.48
2025-11,212,6519.86,1085.1,923.72,6681.24
2025-11,101,7732.21,1232.35,2140.85,6823.71
2025-11,68,2876.19,237.49,446.37,2667.31
2025-11,58,4818.66,1098.65,929.64,4987.67
2025-11,537,3915.28,237.69,1044.49,3108.48
2025-11,253,9488.81,372.63,2460.97,7400.47
2025-11,213,10427.6,777.81,1740.45,9464.96
2025-11,270,3115.28,79.79,455.72,2739.35
2025-11,120,9989.41,813.31,510.07,10292.65
2025-11,69,7287.31,1093.04,1493.78,6886.57
2025-11,581,3718.16,0.0,119.95,3598.21
2025-11,307,8232.16,1044.83,1417.14,7859.85
2025-11,489,3993.62,0.0,700.09,3293.53
2025-11,151,2943.87,74.32,399.01,2619.18
2025-11,456,12502.36,66.01,3279.11,9289.26
2025-11,29,5277.32,0.0,724.68,4552.64
2025-11,378,4308.19,0.0,655.48,3652.71
2025-11,475,4678.28,0.0,1282.7,3395.58
2025-11,208,6982.2,194.04,1758.28,5417.96
2025-11,156,8706.88,0.0,1946.69,6760.19
2025-11,232,7919.93,1027.04,1159.13,7787.84
2025-11,52,4379.2,396.46,619.04,4156.62
2025-11,71,4013.43,376.38,578.64,3811.17
2025-11,312,9341.89,0.0,1816.94,7524.95
2025-11,6,2501.56,0.0,641.44,1860.12
2025-11,614,5272.35,0.0,701.3,4571.05
2025-11,541,7953.27,793.48,1499.08,7247.67
2025-11,264,3098.56,137.76,696.39,2539.93
2025-11,96,2531.79,139.73,429.3,2242.22
2025-11,360,6666.43,893.48,1515.04,6044.87
2025-11,51,5764.01,0.0,300.14,5463.87
2025-11,186,5097.57,0.0,624.81,4472.76
2025-11,353,7970.71,920.17,1034.85,7856.03
2025-11,404,6030.72,189.11,177.87,6041.96
2025-11,127,4077.11,202.42,1055.67,3223.86
2025-11,589,4645.54,326.99,679.2,4293.33
2025-11,615,4105.79,878.43,617.38,4366.84
2025-11,524,5291.63,84.94,1126.96,4249.61
2025-11,355,8678.92,1017.12,1087.51,8608.53
2025-11,444,5924.67,0.0,1427.17,4497.5
2025-11,319,7616.52,502.69,1437.34,6681.87
2025-11,152,5854.04,0.0,924.17,4929.87
2025-11,76,4656.88,959.45,255.11,5361.22
2025-11,82,7797.01,856.43,417.29,8236.15
2025-11,496,2757.57,128.0,514.32,2371.25
2025-11,391,3505.32,0.0,621.22,2884.1
2025-11,46,4842.82,0.0,764.67,4078.15
2025-11,349,4893.16,538.15,917.49,4513.82
2025-11,348,8373.47,736.08,1026.06,8083.49
2025-11,374,10196.75,664.54,1644.61,9216.68
2025-11,193,6246.05,0.0,1342.49,4903.56
2025-11,225,4110.2,176.35,1022.46,3264.09
2025-11,134,6796.01,1161.01,986.46,6970.56
2025-11,55,6574.61,0.0,1525.71,5048.9
2025-11,415,4293.6,546.81,949.62,3890.79
2025-11,273,27358.98,2748.65,3293.41,26814.22
2025-11,20,7130.73,75.66,1024.89,6181.5
2025-11,510,3820.34,643.51,703.05,3760.8
2025-11,125,11427.65,0.0,319.92,11107.73
2025-11,493,4606.89,398.22,1256.23,3748.88
2025-11,248,5545.61,556.72,1278.62,4823.71
2025-11,202,6930.53,703.91,369.1,7265.34
2025-11,446,7637.91,0.0,1761.48,5876.43
2025-11,28,8268.55,1210.86,2187.93,7291.48
2025-11,565,4278.97,277.81,866.24,3690.54
2025-11,578,7654.65,494.95,2075.37,6074.23
2025-11,100,2699.6,0.0,672.54,2027.06
2025-11,536,5838.52,529.32,125.42,6242.42
2025-11,506,10132.59,577.2,2005.98,8703.81
2025-11,358,3737.33,960.67,490.87,4207.13
2025-11,32,4075.06,743.16,652.69,4165.53
2025-11,234,5169.11,88.07,1245.67,4011.51
2025-11,103,38223.840000000004,3657.48,9862.4,32018.92
2025-11,168,6309.05,419.86,1338.66,5390.25
2025-11,383,4517.12,186.67,643.99,4059.8
2025-11,616,2949.24,336.09,781.33,2504.0
2025-11,250,6331.86,824.34,850.49,6305.71
2025-11,114,5603.88,922.31,1557.83,4968.36
2025-11,363,3765.94,363.67,518.72,3610.89
2025-11,59,16419.64,1778.39,731.93,17466.1
2025-11,647,3068.11,0.0,790.65,2277.46
2025-11,296,3754.0,354.13,1048.09,3060.04
2025-11,588,4691.65,999.84,104.29,5587.2
2025-11,188,5173.74,255.33,649.52,4779.55
2025-11,21,4570.46,420.24,916.29,4074.41
2025-11,300,3700.2,92.61,459.56,3333.25
2025-11,239,2969.7,182.53,412.38,2739.85
2025-11,495,8628.22,1358.75,1880.49,8106.48
2025-11,417,5848.71,480.56,1400.22,4929.05
2025-11,517,6323.98,622.89,1098.95,5847.92
2025-11,598,5262.19,661.46,1152.54,4771.11
2025-11,219,3651.05,338.73,277.55,3712.23
2025-11,394,8088.62,597.43,504.06,8181.99
2025-11,177,5304.79,327.05,850.7,4781.14
2025-11,67,7162.39,1129.0,215.39,8076.0
2025-11,166,3941.75,202.0,901.19,3242.56
2025-11,24,7140.38,445.09,1605.94,5979.53
2025-11,174,8746.78,311.38,1127.61,7930.55
2025-11,154,5817.92,537.51,1588.69,4766.74
2025-11,289,4738.17,129.06,1214.47,3652.76
2025-11,509,7493.32,276.35,551.32,7218.35
2025-11,577,6559.19,208.46,1691.45,5076.2
2025-11,454,2798.25,445.71,483.85,2760.11
2025-11,72,4141.7,532.54,505.47,4168.77
2025-11,338,6987.0,132.94,1845.94,5274.0
2025-11,5,6928.71,1304.14,1043.23,7189.62
2025-11,284,9871.14,1570.67,2403.04,9038.77
2025-11,43,8391.12,0.0,1096.46,7294.66
2025-11,64,9231.8,803.02,1646.75,8388.07
2025-11,140,5968.01,0.0,1308.42,4659.59
2025-11,330,5487.58,479.1,877.56,5089.12
2025-11,501,6515.32,429.77,942.15,6002.94
2025-11,111,8511.69,211.92,1902.98,6820.63
2025-11,505,8037.6,752.5,1720.92,7069.18
2025-11,3,4744.18,0.0,142.54,4601.64
2025-11,210,8347.99,1379.78,1437.14,8290.63
2025-11,106,5259.79,399.83,980.5,4679.12
2025-11,38,4976.73,247.99,1359.61,3865.11
2025-11,450,6596.91,0.0,1791.45,4805.46
2025-11,429,4056.19,413.38,191.99,4277.58
2025-11,346,4092.53,293.59,841.45,3544.67
2025-11,390,4937.22,157.73,755.91,4339.04
2025-11,466,5211.37,246.09,1193.22,4264.24
2025-11,265,6149.04,898.21,1015.97,6031.28
2025-11,184,18411.06,0.0,3952.61,14458.45
2025-11,502,5394.9,631.08,1370.53,4655.45
2025-11,144,6951.71,0.0,949.56,6002.15
2025-11,574,7815.86,123.19,962.71,6976.34
2025-11,419,8068.76,1310.54,2163.8,7215.5
2025-11,531,3323.54,823.02,773.53,3373.03
2025-11,389,3556.47,334.93,785.59,3105.81
2025-11,220,8963.44,0.0,2244.81,6718.63
2025-11,400,5932.07,1522.41,1572.16,5882.32
2025-11,627,6052.6,0.0,1442.91,4609.69
2025-11,224,4736.41,619.78,977.91,4378.28
2025-11,467,7229.76,0.0,1988.65,5241.11
2025-11,416,15671.71,0.0,3454.85,12216.86
2025-11,573,17515.38,0.0,4324.78,13190.6
2025-11,22,8563.27,0.0,1507.99,7055.28
2025-11,314,3118.73,308.32,443.71,2983.34
2025-11,40,4293.86,427.42,1052.77,3668.51
2025-11,199,3555.07,98.21,536.91,3116.37
2025-11,37,4739.44,465.15,981.61,4222.98
2025-11,161,3765.81,0.0,1045.89,2719.92
2025-11,223,10158.43,1640.36,1841.02,9957.77
2025-11,12,7882.72,0.0,1224.69,6658.03
2025-11,185,10211.46,2403.54,2813.84,9801.16
2025-11,539,3325.9,0.0,627.29,2698.61
2025-11,138,4300.64,579.64,1072.89,3807.39
2025-11,473,15816.5,2662.36,3495.4,14983.46
2025-11,567,2873.83,91.48,604.6,2360.71
2025-11,88,3129.16,419.44,783.81,2764.79
2025-11,137,3020.83,106.91,685.2,2442.54
2025-11,395,5746.87,113.6,784.87,5075.6
2025-11,633,7676.09,584.77,537.58,7723.28
2025-11,221,10866.04,995.83,1860.45,10001.42
2025-11,336,8027.21,888.95,1893.66,7022.5
2025-11,228,6393.23,210.95,1148.15,5456.03
2025-12,375,4298.95,44.21,574.36,3768.8
2025-12,100,2699.6,277.62,469.51,2507.71
2025-12,243,5039.96,0.0,384.17,4655.79
2025-12,181,4564.19,0.0,605.75,3958.44
2025-12,40,4293.86,3.85,802.0,3495.71
2025-12,623,7778.26,166.93,1087.12,6858.07
2025-12,260,7194.64,968.05,974.33,7188.36
2025-12,305,7380.16,881.13,582.31,7678.98
2025-12,105,4211.37,330.58,1076.0,3465.95
2025-12,20,7130.73,660.36,1325.91,6465.18
2025-12,26,3677.01,78.88,1009.45,2746.44
2025-12,79,5256.7,317.7,795.2,4779.2
2025-12,324,3892.44,262.55,199.16,3955.83
2025-12,119,7473.24,543.9,1587.36,6429.78
2025-12,340,4317.84,0.0,1042.45,3275.39
2025-12,54,7695.88,101.37,1138.26,6658.99
2025-12,556,3495.06,0.0,532.9,2962.16
2025-12,463,3220.42,0.0,464.13,2756.29
2025-12,422,14469.65,906.26,661.16,14714.75
2025-12,635,7448.17,324.63,948.05,6824.75
2025-12,456,12502.36,1541.19,2376.14,11667.41
2025-12,252,3641.21,0.0,999.26,2641.95
2025-12,28,8268.55,0.0,1547.49,6721.06
2025-12,350,3372.81,478.05,626.54,3224.32
2025-12,353,7970.71,900.39,2038.2,6832.9
2025-12,197,6432.02,82.66,414.03,6100.65
2025-12,354,8125.5,329.62,2022.04,6433.08
2025-12,592,5786.91,255.49,1542.88,4499.52
2025-12,472,4975.15,478.65,843.91,4609.89
2025-12,483,4786.42,249.45,625.53,4410.34
2025-12,336,8027.21,277.15,1538.75,6765.61
2025-12,367,10871.32,1046.38,1399.68,10518.02
2025-12,232,7919.93,691.03,1462.26,7148.7
2025-12,506,10132.59,2207.6,1369.92,10970.27
2025-12,61,9803.73,116.61,2124.01,7796.33
2025-12,195,3313.93,586.53,440.11,3460.35
2025-12,191,5356.57,304.46,1055.7,4605.33
2025-12,566,4659.63,609.97,874.42,4395.18
2025-12,504,6243.85,729.3,412.49,6560.66
2025-12,333,4793.53,104.63,1264.92,3633.24
2025-12,248,5545.61,357.86,1433.79,4469.68
2025-12,593,4241.94,150.44,1076.72,3315.66
2025-12,303,9343.59,620.38,2564.85,7399.12
2025-12,192,4874.13,534.8,205.91,5203.02
2025-12,283,10909.29,2071.02,2447.15,10533.16
2025-12,571,7137.18,60.7,1290.54,5907.34
2025-12,538,8832.22,0.0,1657.6,7174.62
2025-12,69,7287.31,585.72,892.56,6980.47
2025-12,49,5558.02,1009.7,159.78,6407.94
2025-12,568,3315.01,100.21,887.14,2528.08
2025-12,454,2798.25,10.42,548.14,2260.53
2025-12,451,4398.93,351.98,138.53,4612.38
2025-12,109,4358.84,139.46,193.11,4305.19
2025-12,121,5025.06,781.45,907.26,4899.25
2025-12,403,10663.43,465.57,1750.53,9378.47
2025-12,133,5060.8,232.06,1387.97,3904.89
2025-12,554,5571.13,495.69,1553.89,4512.93
2025-12,513,3076.36,210.18,725.86,2560.68
2025-12,51,5764.01,379.57,403.28,5740.3
2025-12,392,7986.7,0.0,1279.37,6707.33
2025-12,44,3364.78,552.74,448.81,3468.71
2025-12,629,3461.4,497.5,433.81,3525.09
2025-12,390,4937.22,435.05,1296.77,4075.5
2025-12,564,3931.07,101.41,840.89,3191.59
2025-12,313,9887.88,0.0,2119.87,7768.01
2025-12,452,13414.54,313.34,1748.44,11979.44
2025-12,507,10069.09,1616.08,1487.85,10197.32
2025-12,221,10866.04,1576.84,2838.47,9604.41
2025-12,34,5682.16,529.06,1554.93,4656.29
2025-12,548,9993.59,1597.27,1232.09,10358.77
2025-12,579,13292.02,1477.69,1017.11,13752.6
2025-12,458,4595.24,0.0,903.83,3691.41
2025-12,7,4761.6,192.68,586.33,4367.95
2025-12,286,5049.05,858.87,1061.01,4846.91
2025-12,614,5272.35,0.0,1270.59,4001.76
2025-12,448,6587.51,1294.33,1774.47,6107.37
2025-12,626,3331.15,519.23,517.28,3333.1
2025-12,374,10196.75,309.59,1864.17,8642.17
2025-12,16,3737.72,0.0,550.14,3187.58
2025-12,227,3989.87,643.36,626.71,4006.52
2025-12,92,6431.18,573.62,1519.2,5485.6
2025-12,447,3546.16,262.01,189.7,3618.47
2025-12,309,10636.46,1646.49,1925.19,10357.76
2025-12,561,6224.7,0.0,1512.75,4711.95
2025-12,337,2911.0,643.16,701.13,2853.03
2025-12,273,27358.98,3581.27,7321.8,23618.45
2025-12,611,7369.25,868.16,1890.07,6347.34
2025-12,251,4757.78,16.92,736.73,4037.97
2025-12,346,4092.53,463.56,633.1,3922.99
2025-12,247,7307.15,81.34,1446.06,5942.43
2025-12,295,3046.63,219.87,730.23,2536.27
2025-12,112,4840.32,699.52,604.66,4935.18
2025-12,143,9423.25,1474.3,2057.38,8840.17
2025-12,433,12806.6,573.64,2704.56,10675.68
2025-12,292,10502.75,321.92,1421.24,9403.43
2025-12,10,3888.52,0.0,599.69,3288.83
2025-12,76,4656.88,672.2,250.55,5078.53
2025-12,339,3659.05,6.56,568.4,3097.21
2025-12,267,7818.91,544.52,560.39,7803.04
2025-12,334,3566.51,0.0,636.0,2930.51
2025-12,308,6622.41,1323.13,1290.94,6654.6
2025-12,256,9248.76,559.22,1393.77,8414.21
2025-12,12,7882.72,398.74,1720.8,6560.66
2025-12,402,5423.69,1128.12,1187.9,5363.91
2025-12,231,5664.05,0.0,1394.31,4269.74
2025-12,628,5558.03,379.12,1273.51,4663.64
2025-12,460,5845.29,828.32,1060.99,5612.62
2025-12,468,3463.17,375.27,640.97,3197.47
2025-12,285,10690.98,582.48,1561.66,9711.8
2025-12,345,5460.55,103.51,1017.31,4546.75
2025-12,393,6892.81,594.93,403.87,7083.87
2025-12,189,3500.69,395.45,534.87,3361.27
2025-12,464,9012.31,0.0,1552.07,7460.24
2025-12,72,4141.7,0.0,1015.57,3126.13
2025-12,520,11412.37,1989.6,254.2,13147.77
2025-12,381,5253.59,0.0,909.19,4344.4
2025-12,326,5804.6,1062.28,349.33,6517.55
2025-12,492,4419.9,428.34,927.66,3920.58
2025-12,60,3816.41,0.0,1001.4,2815.01
2025-12,419,8068.76,0.0,1816.8,6251.96
2025-12,210,8347.99,585.69,1015.88,7917.8
2025-12,17,10517.41,744.69,1460.16,9801.94
2025-12,188,5173.74,965.59,1020.58,5118.75
2025-12,134,6796.01,271.7,1547.23,5520.48
2025-12,446,7637.91,0.0,1225.35,6412.56
2025-12,385,6333.69,1312.12,1443.93,6201.88
2025-12,203,10846.84,1070.15,2191.1,9725.89
2025-12,250,6331.86,332.53,824.02,5840.37
2025-12,226,4100.9,686.96,1144.35,3643.51
2025-12,5,6928.71,995.91,1162.26,6762.36
2025-12,331,4238.85,0.0,1127.79,3111.06
2025-12,524,5291.63,0.0,1020.46,4271.17
2025-12,572,3181.9,191.74,385.1,2988.54
2025-12,249,6054.9,575.57,955.73,5674.74
2025-12,22,8563.27,788.65,2058.68,7293.24
2025-12,173,5682.37,366.71,1281.24,4767.84
2025-12,479,8745.52,1430.31,1140.62,9035.21
2025-12,516,3147.87,0.0,634.47,2513.4
2025-12,74,3079.9,224.07,558.36,2745.61
2025-12,89,3598.55,567.77,683.74,3482.58
2025-12,319,7616.52,761.51,1652.17,6725.86
2025-12,265,6149.04,931.76,1656.32,5424.48
2025-12,517,6323.98,0.0,873.72,5450.26
2025-12,344,3765.69,839.22,627.57,3977.34
2025-12,289,4738.17,410.22,819.52,4328.87
2025-12,640,9400.92,174.95,2476.89,7098.98
2025-12,311,9934.37,812.28,1949.05,8797.6
2025-12,70,8932.86,458.96,1491.82,7900.0
2025-12,509,7493.32,1332.88,341.26,8484.94
2025-12,425,4916.95,0.0,1063.94,3853.01
2025-12,238,3462.05,218.45,670.16,3010.34
2025-12,638,5029.96,479.98,608.82,4901.12
2025-12,165,6768.78,359.19,1147.61,5980.36
2025-12,413,3268.19,0.0,489.46,2778.73
2025-12,202,6930.53,262.67,174.34,7018.86
2025-12,137,3020.83,16.87,845.09,2192.61
2025-12,599,3266.22,0.0,639.62,2626.6
2025-12,239,2969.7,0.0,677.63,2292.07
2025-12,67,7162.39,82.34,268.61,6976.12
2025-12,519,3626.2,453.81,741.92,3338.09
2025-12,275,4660.89,294.64,1244.01,3711.52
2025-12,241,5019.06,180.34,1057.9,4141.5
2025-12,384,5092.04,0.0,1423.51,3668.53
2025-12,404,6030.72,1160.05,423.25,6767.52
2025-12,435,8225.83,847.6,1508.28,7565.15
2025-12,586,7184.02,0.0,1712.61,5471.41
2025-12,169,8446.47,192.07,1828.13,6810.41
2025-12,122,4688.84,545.44,267.16,4967.12
2025-12,125,11427.65,1161.78,424.17,12165.26
2025-12,343,4816.07,771.61,1098.48,4489.2
2025-12,399,5577.42,499.14,1301.27,4775.29
2025-12,500,9361.07,1216.09,1965.78,8611.38
2025-12,597,8404.17,0.0,1226.52,7177.65
2025-12,95,6337.96,643.73,485.27,6496.42
2025-12,584,3381.95,0.0,779.97,2601.98
2025-12,625,5984.91,480.95,334.35,6131.51
2025-12,603,4188.25,0.0,901.69,3286.56
2025-12,38,4976.73,987.86,1369.22,4595.37
2025-12,396,3301.66,100.36,845.0,2557.02
2025-12,261,4324.15,0.0,1072.02,3252.13
2025-12,115,7039.53,558.4,1217.95,6379.98
2025-12,549,10088.16,711.3,215.91,10583.55
2025-12,644,7825.41,0.0,2176.19,5649.22
2025-12,118,6860.33,416.65,1422.83,5854.15
2025-12,262,4293.67,739.94,678.06,4355.55
2025-12,171,6507.01,1050.85,1706.8,5851.06
2025-12,330,5487.58,259.5,1330.44,4416.64
2025-12,457,3985.02,1031.28,1087.65,3928.65
2025-12,648,3849.03,122.81,699.6,3272.24
2025-12,421,4853.12,387.02,859.44,4380.7
2025-12,358,3737.33,272.61,825.2,3184.74
2025-12,356,8227.88,0.0,226.56,8001.32
2025-12,266,4948.53,0.0,713.53,4235.0
2025-12,126,4585.09,480.57,692.12,4373.54
2025-12,523,3195.55,618.91,417.14,3397.32
2025-12,624,6707.55,1464.25,1343.96,6827.84
2025-12,230,4175.41,106.03,1145.67,3135.77
2025-12,508,5682.08,132.95,963.42,4851.61
2025-12,467,7229.76,0.0,1537.14,5692.62
2025-12,300,3700.2,286.32,1016.51,2970.01
2025-12,236,6898.63,1372.09,1476.84,6793.88
2025-12,299,4484.7,49.62,543.66,3990.66
2025-12,140,5968.01,644.43,1459.9,5152.54
2025-12,56,8981.03,1356.33,1662.78,8674.58
2025-12,378,4308.19,551.4,898.88,3960.71
2025-12,213,10427.6,315.53,1734.09,9009.04
2025-12,282,12363.83,704.72,2231.95,10836.6
2025-12,514,10909.13,0.0,2355.18,8553.95
2025-12,531,3323.54,0.0,649.86,2673.68
2025-12,445,3721.4,158.04,1028.3,2851.14
2025-12,499,15848.55,2734.93,616.22,17967.26
2025-12,263,3765.6,161.25,877.13,3049.72
2025-12,93,4642.07,238.14,1119.33,3760.88
2025-12,498,5932.19,392.7,1257.37,5067.52
2025-12,9,3513.02,47.87,761.61,2799.28
2025-12,407,4402.42,559.63,936.82,4025.23
2025-12,103,38223.840000000004,1903.9,5772.87,34354.87
2025-12,342,3059.42,69.84,833.56,2295.7
2025-12,415,4293.6,235.33,578.69,3950.24
2025-12,501,6515.32,0.0,1040.23,5475.09
2025-12,594,7564.07,699.98,1765.64,6498.41
2025-12,418,5115.25,0.0,713.54,4401.71
2025-12,478,4103.26,0.0,1128.87,2974.39
2025-12,574,7815.86,0.0,1524.92,6290.94
2025-12,649,5254.2,379.43,644.54,4989.09
2025-12,108,4592.54,0.0,895.86,3696.68
2025-12,480,3462.41,476.02,501.67,3436.76
2025-12,526,3173.75,138.69,462.65,2849.79
2025-12,600,8061.76,891.47,1807.06,7146.17
2025-12,3,4744.18,232.55,377.13,4599.6
2025-12,439,10290.73,644.6,2794.48,8140.85
2025-12,187,4944.86,286.55,1221.1,4010.31
2025-12,352,4524.08,496.66,717.52,4303.22
2025-12,279,6611.93,0.0,1680.57,4931.36
2025-12,174,8746.78,745.62,1783.53,7708.87
2025-12,168,6309.05,580.85,1115.63,5774.27
2025-12,569,4007.5,520.6,1002.21,3525.89
2025-12,52,4379.2,0.0,843.45,3535.75
2025-12,43,8391.12,797.93,2100.34,7088.71
2025-12,495,8628.22,512.27,1273.63,7866.86
2025-12,416,15671.71,0.0,3705.65,11966.06
2025-12,449,3515.41,171.3,954.98,2731.73
2025-12,155,3892.02,22.59,963.5,2951.11
2025-12,224,4736.41,0.0,1178.36,3558.05
2025-12,366,6959.59,1136.07,1300.65,6795.01
