data,funcionario_id,status,horas_trabalhadas,horas_extras,remoto
2025-12-23,486,PRESENTE,7.52,0.57,0
2025-12-23,123,PRESENTE,8.59,0.37,1
2025-12-23,320,PRESENTE,7.9,0.44,0
2025-12-23,28,PRESENTE,7.96,0.17,0
2025-12-23,473,PRESENTE,8.01,0.28,1
2025-12-23,404,ATRASO,7.62,0.0,0
2025-12-23,46,PRESENTE,8.34,0.47,0
2025-12-23,558,ATRASO,7.38,0.24,0
2025-12-23,306,PRESENTE,7.45,0.69,1
2025-12-23,305,PRESENTE,7.8,0.28,0
2025-12-23,316,PRESENTE,7.44,0.55,1
2025-12-23,11,PRESENTE,8.08,0.58,1
2025-12-23,270,PRESENTE,8.25,0.79,0
2025-12-23,577,PRESENTE,8.58,0.31,0
2025-12-23,167,PRESENTE,8.38,0.19,0
2025-12-23,171,PRESENTE,8.17,0.37,0
2025-12-23,450,PRESENTE,8.13,1.45,0
2025-12-23,17,FÉRIAS,0.0,0.0,0
2025-12-23,294,PRESENTE,7.52,0.81,0
2025-12-23,330,PRESENTE,8.22,0.1,0
2025-12-23,405,FALTA,0.0,0.0,0
2025-12-23,548,PRESENTE,7.88,1.12,0
2025-12-23,21,PRESENTE,8.02,0.0,0
2025-12-23,411,PRESENTE,7.96,0.0,1
2025-12-23,638,PRESENTE,8.54,0.79,0
2025-12-23,111,FÉRIAS,0.0,0.0,0
2025-12-23,514,PRESENTE,7.31,0.19,0
2025-12-23,647,ATESTADO,0.0,0.0,0
2025-12-23,534,PRESENTE,8.05,0.73,1
2025-12-23,640,PRESENTE,8.15,0.25,0
2025-12-23,557,PRESENTE,8.24,0.24,0
2025-12-23,3,PRESENTE,7.53,0.0,0
2025-12-23,24,PRESENTE,8.02,0.78,0
2025-12-23,419,FÉRIAS,0.0,0.0,0
2025-12-23,355,PRESENTE,8.04,0.7,0
2025-12-23,52,PRESENTE,8.58,0.8,0
2025-12-23,268,PRESENTE,8.32,1.16,0
2025-12-23,644,PRESENTE,8.3,0.0,0
2025-12-23,313,PRESENTE,7.65,0.62,0
2025-12-23,620,PRESENTE,7.83,0.44,0
2025-12-23,55,PRESENTE,7.78,0.63,0
2025-12-23,230,ATESTADO,0.0,0.0,0
2025-12-23,576,PRESENTE,7.18,0.0,0
2025-12-23,60,PRESENTE,7.96,0.4,1
2025-12-23,332,PRESENTE,7.91,0.88,1
2025-12-23,187,PRESENTE,7.75,0.0,1
2025-12-23,457,PRESENTE,7.97,0.0,0
2025-12-23,299,PRESENTE,8.22,0.0,0
2025-12-23,636,PRESENTE,7.74,0.34,0
2025-12-23,484,PRESENTE,7.99,0.77,0
2025-12-23,585,PRESENTE,7.83,0.86,0
2025-12-23,418,PRESENTE,8.7,2.38,1
2025-12-23,433,PRESENTE,7.81,0.63,0
2025-12-23,563,PRESENTE,8.19,0.85,0
2025-12-23,229,PRESENTE,7.82,0.96,0
2025-12-23,63,PRESENTE,8.17,0.48,1
2025-12-23,156,PRESENTE,7.68,0.5,1
2025-12-23,64,PRESENTE,7.22,0.0,0
2025-12-23,517,PRESENTE,8.24,0.44,1
2025-12-23,107,ATRASO,7.0,0.81,1
2025-12-23,215,PRESENTE,7.92,0.19,0
2025-12-23,327,PRESENTE,8.42,0.0,1
2025-12-23,348,ATRASO,5.88,0.14,1
2025-12-23,71,PRESENTE,8.48,0.89,1
2025-12-23,437,PRESENTE,8.02,0.5,0
2025-12-23,259,PRESENTE,7.53,1.16,1
2025-12-23,341,PRESENTE,7.69,0.0,0
2025-12-23,77,PRESENTE,7.86,0.0,0
2025-12-23,304,ATESTADO,0.0,0.0,0
2025-12-23,394,PRESENTE,7.84,0.4,0
2025-12-23,19,PRESENTE,8.46,1.0,0
2025-12-23,581,ATRASO,7.32,0.63,0
2025-12-23,78,FALTA,0.0,0.0,1
2025-12-23,632,PRESENTE,8.03,0.29,0
2025-12-23,542,PRESENTE,8.5,0.0,1
2025-12-23,387,ATRASO,6.79,0.32,0
2025-12-23,603,PRESENTE,8.32,0.79,1
2025-12-23,574,ATRASO,7.23,0.68,0
2025-12-23,432,PRESENTE,8.27,0.71,1
2025-12-23,586,PRESENTE,7.95,0.44,0
2025-12-23,367,PRESENTE,8.46,0.31,1
2025-12-23,485,PRESENTE,7.94,1.35,0
2025-12-23,421,PRESENTE,7.08,0.39,0
2025-12-23,197,PRESENTE,8.09,0.29,0
2025-12-23,510,PRESENTE,7.99,1.15,0
2025-12-23,295,PRESENTE,7.59,1.12,0
2025-12-23,645,PRESENTE,7.67,0.97,0
2025-12-23,59,PRESENTE,7.44,0.0,1
2025-12-23,213,PRESENTE,7.66,0.21,0
2025-12-23,599,PRESENTE,8.04,0.0,0
2025-12-23,5,PRESENTE,7.94,0.22,1
2025-12-23,633,PRESENTE,7.98,0.05,0
2025-12-23,222,FÉRIAS,0.0,0.0,0
2025-12-23,84,PRESENTE,8.4,0.33,0
2025-12-23,400,PRESENTE,7.2,0.06,0
2025-12-23,70,PRESENTE,7.96,0.63,0
2025-12-23,618,PRESENTE,8.1,0.0,0
2025-12-23,80,FÉRIAS,0.0,0.0,0
2025-12-23,597,PRESENTE,8.07,0.0,0
2025-12-23,108,FÉRIAS,0.0,0.0,0
2025-12-23,412,PRESENTE,7.51,1.04,0
2025-12-23,165,PRESENTE,8.25,0.68,1
2025-12-23,591,PRESENTE,8.06,0.2,0
2025-12-23,610,PRESENTE,7.87,0.98,1
2025-12-23,148,PRESENTE,7.8,0.27,0
2025-12-23,16,PRESENTE,8.43,0.19,0
2025-12-23,547,PRESENTE,8.01,0.0,1
2025-12-23,240,PRESENTE,8.01,0.41,0
2025-12-23,207,PRESENTE,8.78,0.0,1
2025-12-23,254,PRESENTE,7.57,0.15,1
2025-12-23,276,PRESENTE,7.92,0.0,0
2025-12-23,53,PRESENTE,7.49,0.61,0
2025-12-23,331,PRESENTE,8.26,0.17,0
2025-12-23,289,PRESENTE,7.48,0.47,1
2025-12-23,509,FÉRIAS,0.0,0.0,1
2025-12-23,257,PRESENTE,8.95,0.73,0
2025-12-23,539,PRESENTE,8.48,0.17,0
2025-12-23,551,PRESENTE,7.3,0.22,0
2025-12-23,401,PRESENTE,8.47,0.0,0
2025-12-23,149,PRESENTE,7.66,0.0,1
2025-12-23,443,PRESENTE,8.11,0.0,0
2025-12-23,630,PRESENTE,8.51,1.49,0
2025-12-23,90,PRESENTE,8.36,0.06,0
2025-12-23,309,PRESENTE,7.51,0.3,0
2025-12-23,532,PRESENTE,8.04,0.0,0
2025-12-23,57,ATRASO,7.38,0.59,1
2025-12-23,244,PRESENTE,7.61,0.0,0
2025-12-23,526,PRESENTE,8.06,0.69,0
2025-12-23,33,PRESENTE,8.19,0.37,0
2025-12-23,145,PRESENTE,7.88,0.24,0
2025-12-23,265,PRESENTE,8.39,0.49,0
2025-12-23,83,PRESENTE,7.66,0.0,0
2025-12-23,515,PRESENTE,8.28,0.11,0
2025-12-23,553,PRESENTE,7.82,0.4,0
2025-12-23,115,FÉRIAS,0.0,0.0,0
2025-12-23,346,PRESENTE,7.87,0.0,0
2025-12-23,609,PRESENTE,8.82,0.53,0
2025-12-23,250,FÉRIAS,0.0,0.0,0
2025-12-23,182,PRESENTE,7.51,0.37,0
2025-12-23,520,PRESENTE,8.23,0.0,0
2025-12-23,604,PRESENTE,8.18,0.0,0
2025-12-23,482,PRESENTE,8.76,0.41,0
2025-12-23,280,PRESENTE,7.48,0.51,0
2025-12-23,308,PRESENTE,8.29,0.15,0
2025-12-23,601,PRESENTE,7.89,0.16,0
2025-12-23,56,PRESENTE,7.65,1.02,0
2025-12-23,598,PRESENTE,8.09,0.0,1
2025-12-23,475,PRESENTE,8.66,0.0,0
2025-12-23,89,PRESENTE,8.38,0.85,0
2025-12-23,10,PRESENTE,7.59,0.36,0
2025-12-23,351,PRESENTE,7.29,0.0,0
2025-12-23,446,PRESENTE,8.2,0.8,0
2025-12-23,600,PRESENTE,7.75,0.0,0
2025-12-23,635,ATESTADO,0.0,0.0,1
2025-12-23,284,FÉRIAS,0.0,0.0,0
2025-12-23,1,PRESENTE,8.17,0.07,1
2025-12-23,238,PRESENTE,8.09,0.19,1
2025-12-23,612,PRESENTE,7.99,1.22,0
2025-12-23,619,PRESENTE,8.49,1.15,0
2025-12-23,357,PRESENTE,8.29,0.11,1
2025-12-23,390,PRESENTE,8.31,0.5,0
2025-12-23,461,ATRASO,7.61,0.06,1
2025-12-23,646,ATESTADO,0.0,0.0,1
2025-12-23,343,PRESENTE,7.18,0.6,0
2025-12-23,477,PRESENTE,7.93,0.0,0
2025-12-23,483,PRESENTE,8.29,0.25,0
2025-12-23,349,PRESENTE,8.16,0.0,0
2025-12-23,273,PRESENTE,7.8,0.51,1
2025-12-23,354,PRESENTE,7.49,0.78,0
2025-12-23,140,PRESENTE,8.17,0.86,1
2025-12-23,72,PRESENTE,7.21,0.0,0
2025-12-23,302,PRESENTE,8.04,0.0,1
2025-12-23,143,FALTA,0.0,0.0,0
2025-12-23,86,PRESENTE,8.15,0.0,0
2025-12-23,375,PRESENTE,7.62,0.15,1
2025-12-23,363,PRESENTE,8.76,0.0,1
2025-12-23,627,PRESENTE,7.51,0.46,0
2025-12-23,112,ATESTADO,0.0,0.0,1
2025-12-23,480,PRESENTE,8.12,0.37,1
2025-12-23,439,ATRASO,6.9,0.05,0
2025-12-23,488,PRESENTE,8.18,0.34,0
2025-12-23,533,PRESENTE,8.05,0.61,0
2025-12-23,8,PRESENTE,7.13,0.81,0
2025-12-23,445,ATESTADO,0.0,0.0,0
2025-12-23,593,PRESENTE,7.62,0.39,0
2025-12-23,487,PRESENTE,7.63,0.56,0
2025-12-23,248,PRESENTE,7.48,0.4,1
2025-12-23,170,PRESENTE,7.64,0.72,0
2025-12-23,606,ATRASO,7.28,0.61,0
2025-12-23,545,PRESENTE,8.26,0.44,0
2025-12-23,629,PRESENTE,7.78,0.67,1
2025-12-23,166,PRESENTE,8.71,0.0,0
2025-12-23,253,PRESENTE,8.21,0.0,0
2025-12-23,281,PRESENTE,7.12,0.0,0
2025-12-23,342,PRESENTE,6.93,0.64,0
2025-12-23,555,PRESENTE,7.38,1.19,0
2025-12-23,177,PRESENTE,7.33,0.25,0
2025-12-23,195,PRESENTE,8.15,0.0,1
2025-12-23,48,PRESENTE,7.76,0.0,1
2025-12-23,442,PRESENTE,8.34,0.07,0
2025-12-23,575,PRESENTE,8.04,0.66,0
2025-12-23,374,PRESENTE,8.19,0.27,0
2025-12-23,277,PRESENTE,7.92,0.0,0
2025-12-23,247,PRESENTE,8.0,0.0,0
2025-12-23,559,PRESENTE,8.01,0.0,0
2025-12-23,403,PRESENTE,8.27,0.0,0
2025-12-23,468,PRESENTE,8.01,0.65,0
2025-12-23,271,PRESENTE,8.1,0.25,1
2025-12-23,85,ATRASO,7.56,0.0,0
2025-12-23,199,PRESENTE,7.69,0.22,0
2025-12-23,40,PRESENTE,8.25,0.98,0
2025-12-23,388,ATRASO,7.34,0.65,0
2025-12-23,114,PRESENTE,8.1,0.33,0
2025-12-23,506,PRESENTE,8.19,0.05,0
2025-12-23,531,PRESENTE,7.91,1.11,1
2025-12-23,496,PRESENTE,7.58,0.89,0
2025-12-23,462,PRESENTE,7.88,1.22,0
2025-12-23,157,PRESENTE,8.04,0.0,0
2025-12-23,381,PRESENTE,8.01,0.0,1
2025-12-23,291,ATESTADO,0.0,0.0,0
2025-12-23,518,ATRASO,7.57,0.0,0
2025-12-23,256,PRESENTE,7.71,0.21,1
2025-12-23,318,PRESENTE,8.34,0.99,0
2025-12-23,131,ATRASO,6.62,0.0,0
2025-12-23,379,PRESENTE,7.77,0.45,0
2025-12-23,392,PRESENTE,8.01,1.11,0
2025-12-23,172,ATESTADO,0.0,0.0,1
2025-12-23,288,PRESENTE,7.3,0.98,0
2025-12-23,186,PRESENTE,8.35,0.47,1
2025-12-23,541,PRESENTE,8.67,0.0,0
2025-12-23,138,PRESENTE,7.85,0.82,1
2025-12-23,243,PRESENTE,7.98,0.0,1
2025-12-23,233,PRESENTE,7.34,0.37,0
2025-12-23,287,PRESENTE,8.36,0.0,0
2025-12-23,122,PRESENTE,8.27,0.01,1
2025-12-23,204,PRESENTE,8.61,0.8,1
2025-12-23,100,PRESENTE,7.77,0.89,1
2025-12-23,554,PRESENTE,8.17,0.0,1
2025-12-23,212,PRESENTE,7.57,0.0,1
2025-12-23,296,PRESENTE,8.2,0.68,0
2025-12-23,279,PRESENTE,7.44,0.75,0
2025-12-23,366,PRESENTE,7.64,1.68,1
2025-12-23,358,PRESENTE,8.16,0.5,0
2025-12-23,220,ATRASO,6.71,0.66,0
2025-12-23,584,PRESENTE,7.97,0.3,1
2025-12-23,169,PRESENTE,7.75,0.0,1
2025-12-23,611,PRESENTE,7.75,1.32,0
2025-12-23,144,PRESENTE,7.42,0.62,1
2025-12-23,569,PRESENTE,8.38,0.72,0
2025-12-23,546,PRESENTE,8.08,0.0,0
2025-12-23,408,ATRASO,7.72,0.25,0
2025-12-23,493,PRESENTE,8.6,0.09,0
2025-12-23,246,PRESENTE,7.6,0.39,0
2025-12-23,592,PRESENTE,7.64,0.25,0
2025-12-23,505,PRESENTE,8.18,0.09,0
2025-12-23,68,PRESENTE,7.68,0.0,0
2025-12-23,440,ATRASO,7.06,0.39,0
2025-12-23,188,ATRASO,6.49,0.39,0
2025-12-23,137,PRESENTE,8.43,0.71,1
2025-12-23,263,PRESENTE,7.75,0.7,0
2025-12-23,290,PRESENTE,7.97,0.0,1
2025-12-23,476,PRESENTE,7.39,0.65,0
2025-12-23,12,PRESENTE,7.92,0.03,0
2025-12-23,264,PRESENTE,8.12,0.02,0
2025-12-23,570,PRESENTE,8.25,0.37,1
2025-12-23,184,PRESENTE,8.06,0.48,0
2025-12-23,478,PRESENTE,8.17,0.77,0
2025-12-23,543,PRESENTE,7.57,0.78,1
2025-12-23,23,PRESENTE,7.89,1.18,0
2025-12-23,201,PRESENTE,7.57,0.32,1
2025-12-23,371,PRESENTE,7.07,0.21,0
2025-12-23,649,PRESENTE,8.1,0.66,0
2025-12-23,283,PRESENTE,8.45,0.45,0
2025-12-23,139,PRESENTE,8.61,0.0,0
2025-12-23,568,PRESENTE,7.44,1.68,1
2025-12-23,549,PRESENTE,7.91,0.0,1
2025-12-23,81,PRESENTE,8.79,0.65,0
2025-12-23,34,PRESENTE,8.08,0.24,0
2025-12-23,458,PRESENTE,8.0,0.0,1
2025-12-23,362,PRESENTE,7.7,1.34,1
2025-12-23,472,PRESENTE,7.47,0.51,1
2025-12-23,67,PRESENTE,7.39,0.67,0
2025-12-23,211,PRESENTE,7.58,0.44,0
2025-12-23,479,PRESENTE,8.27,0.53,1
2025-12-23,206,PRESENTE,8.14,0.3,1
2025-12-23,455,FALTA,0.0,0.0,0
2025-12-23,4,FALTA,0.0,0.0,0
2025-12-23,96,PRESENTE,8.09,0.45,0
2025-12-23,474,PRESENTE,8.01,0.0,0
2025-12-23,101,PRESENTE,8.15,0.42,0
2025-12-23,87,PRESENTE,7.49,0.53,0
2025-12-23,189,PRESENTE,8.15,0.84,0
2025-12-23,109,PRESENTE,7.57,0.24,0
2025-12-23,310,PRESENTE,8.12,0.0,1
2025-12-23,491,PRESENTE,7.8,0.06,0
2025-12-23,524,ATRASO,7.7,0.14,1
2025-12-23,453,PRESENTE,8.24,0.0,1
2025-12-23,504,PRESENTE,7.31,0.06,0
2025-12-23,216,PRESENTE,8.84,0.31,0
2025-12-23,134,PRESENTE,8.22,0.0,1
2025-12-23,428,PRESENTE,8.21,0.0,0
2025-12-23,163,PRESENTE,7.41,0.57,0
2025-12-23,621,ATRASO,6.89,0.0,0
2025-12-23,561,PRESENTE,7.91,0.0,0
2025-12-23,334,PRESENTE,8.07,0.0,0
2025-12-23,231,PRESENTE,8.16,0.0,0
2025-12-23,209,PRESENTE,7.57,0.0,1
2025-12-23,393,FÉRIAS,0.0,0.0,0
2025-12-23,391,PRESENTE,8.52,0.47,1
2025-12-23,226,PRESENTE,7.55,0.09,0
2025-12-23,196,PRESENTE,7.34,0.86,0
2025-12-23,136,PRESENTE,7.52,0.0,0
2025-12-23,501,PRESENTE,7.85,0.47,0
2025-12-23,22,PRESENTE,7.92,0.43,1
2025-12-23,382,PRESENTE,7.49,0.1,0
2025-12-23,227,PRESENTE,8.21,0.0,0
2025-12-23,337,PRESENTE,8.55,0.87,0
2025-12-23,527,PRESENTE,7.47,0.89,0
2025-12-23,648,PRESENTE,8.04,0.0,0
2025-12-23,626,PRESENTE,7.66,0.0,1
2025-12-23,219,PRESENTE,7.72,0.6,1
2025-12-23,641,PRESENTE,7.97,0.56,0
2025-12-23,650,PRESENTE,8.65,0.2,0
2025-12-23,181,PRESENTE,7.73,0.81,1
2025-12-23,615,PRESENTE,8.11,0.0,0
2025-12-23,369,PRESENTE,8.28,0.31,0
2025-12-23,162,PRESENTE,7.75,0.0,0
2025-12-23,441,PRESENTE,8.43,0.03,1
2025-12-23,409,PRESENTE,7.71,0.3,0
2025-12-23,92,PRESENTE,7.31,0.0,0
2025-12-23,113,PRESENTE,7.65,0.04,0
2025-12-23,608,PRESENTE,8.6,0.55,1
2025-12-23,512,FALTA,0.0,0.0,0
2025-12-23,58,PRESENTE,7.46,0.0,0
2025-12-23,495,PRESENTE,8.82,0.61,1
2025-12-23,420,PRESENTE,7.75,0.28,0
2025-12-23,622,PRESENTE,7.41,0.0,1
2025-12-23,82,PRESENTE,8.43,0.06,0
2025-12-23,594,PRESENTE,7.8,0.23,0
2025-12-23,536,PRESENTE,8.25,0.31,0
2025-12-23,399,PRESENTE,7.84,0.38,0
2025-12-23,127,FÉRIAS,0.0,0.0,1
2025-12-23,193,PRESENTE,7.75,0.13,0
2025-12-23,449,PRESENTE,8.57,0.43,0
2025-12-23,135,PRESENTE,7.88,0.0,0
2025-12-23,66,PRESENTE,8.26,0.0,0
2025-12-23,185,PRESENTE,7.66,0.0,0
2025-12-23,249,PRESENTE,8.32,1.3,0
2025-12-23,623,PRESENTE,7.16,0.52,0
2025-12-23,274,PRESENTE,8.36,0.34,0
2025-12-23,104,PRESENTE,7.57,0.0,1
2025-12-23,522,PRESENTE,8.24,0.99,0
2025-12-23,503,PRESENTE,7.2,1.42,0
2025-12-23,425,PRESENTE,7.68,0.59,0
2025-12-23,338,PRESENTE,7.48,0.0,1
2025-12-23,293,PRESENTE,7.67,0.0,0
2025-12-23,429,PRESENTE,7.93,0.12,1
2025-12-23,434,ATESTADO,0.0,0.0,0
2025-12-23,124,PRESENTE,7.99,0.0,0
2025-12-23,27,PRESENTE,8.05,0.25,0
2025-12-23,344,PRESENTE,8.6,0.0,0
2025-12-23,152,PRESENTE,8.15,0.64,1
2025-12-23,637,PRESENTE,7.88,0.0,1
2025-12-23,94,PRESENTE,8.53,0.0,0
2025-12-23,155,PRESENTE,8.07,0.15,0
2025-12-23,516,PRESENTE,7.44,0.0,0
2025-12-23,368,PRESENTE,8.35,0.5,1
2025-12-23,613,PRESENTE,7.97,0.77,0
2025-12-23,286,ATRASO,6.7,0.69,0
2025-12-23,235,ATRASO,8.38,0.54,0
2025-12-23,454,PRESENTE,8.03,0.12,1
2025-12-23,192,PRESENTE,8.06,0.0,0
2025-12-23,103,PRESENTE,7.91,0.0,0
2025-12-23,452,ATESTADO,0.0,0.0,0
2025-12-23,176,ATESTADO,0.0,0.0,0
2025-12-23,617,PRESENTE,8.08,0.62,0
2025-12-23,579,ATRASO,7.41,0.27,0
2025-12-23,413,ATRASO,7.4,0.26,0
2025-12-23,117,PRESENTE,8.27,0.0,1
2025-12-23,225,PRESENTE,7.75,0.0,0
2025-12-23,118,PRESENTE,7.62,0.18,0
2025-12-23,489,PRESENTE,7.33,0.25,1
2025-12-23,602,PRESENTE,7.83,0.77,0
2025-12-23,616,FALTA,0.0,0.0,1
2025-12-23,565,ATRASO,7.29,0.0,1
2025-12-23,208,PRESENTE,7.81,0.0,0
2025-12-23,49,PRESENTE,7.71,0.0,1
2025-12-23,36,PRESENTE,7.64,0.48,0
2025-12-23,179,PRESENTE,7.9,0.47,0
2025-12-23,573,PRESENTE,7.56,0.41,1
2025-12-23,91,PRESENTE,7.88,0.57,1
2025-12-23,383,PRESENTE,8.05,0.0,0
2025-12-23,326,PRESENTE,8.15,1.59,0
2025-12-23,267,PRESENTE,8.19,0.81,0
2025-12-23,303,PRESENTE,8.75,0.21,0
2025-12-23,373,PRESENTE,8.5,0.05,0
2025-12-23,26,PRESENTE,8.16,0.23,1
2025-12-23,423,FÉRIAS,0.0,0.0,1
2025-12-23,292,PRESENTE,8.59,0.0,0
2025-12-23,95,PRESENTE,8.11,0.0,1
2025-12-23,422,PRESENTE,8.28,0.33,0
2025-12-23,502,PRESENTE,7.44,0.0,0
2025-12-23,297,PRESENTE,8.77,0.4,1
2025-12-23,31,PRESENTE,9.14,0.17,0
2025-12-23,147,PRESENTE,7.29,0.15,0
2025-12-23,174,PRESENTE,8.31,0.36,0
2025-12-23,456,ATRASO,7.48,0.66,1
2025-12-23,447,PRESENTE,7.68,0.02,0
2025-12-23,582,PRESENTE,7.37,0.28,0
2025-12-23,45,PRESENTE,7.94,0.32,1
2025-12-23,298,PRESENTE,7.67,0.0,1
2025-12-23,356,PRESENTE,8.15,0.0,0
2025-12-23,329,PRESENTE,7.02,0.48,0
2025-12-23,41,PRESENTE,7.79,0.03,1
2025-12-23,587,PRESENTE,7.87,0.0,1
2025-12-23,345,PRESENTE,8.01,1.08,0
2025-12-23,125,PRESENTE,8.25,0.39,1
2025-12-23,507,PRESENTE,7.52,0.38,1
2025-12-23,607,ATESTADO,0.0,0.0,0
2025-12-23,200,PRESENTE,7.35,0.44,1
2025-12-23,370,PRESENTE,7.31,0.0,0
2025-12-23,282,PRESENTE,7.48,0.59,0
2025-12-23,47,PRESENTE,7.27,0.24,1
2025-12-23,128,PRESENTE,7.67,0.55,0
2025-12-23,467,PRESENTE,8.44,0.93,0
2025-12-23,110,PRESENTE,8.63,0.02,0
2025-12-23,18,ATRASO,6.83,0.82,1
2025-12-23,319,FALTA,0.0,0.0,0
2025-12-23,415,PRESENTE,7.67,0.0,0
2025-12-23,25,FALTA,0.0,0.0,0
2025-12-23,98,PRESENTE,7.85,0.41,1
2025-12-23,9,PRESENTE,8.06,0.16,0
2025-12-23,93,PRESENTE,8.02,0.22,0
2025-12-23,459,PRESENTE,7.87,0.94,1
2025-12-23,178,PRESENTE,7.69,0.11,0
2025-12-23,29,ATESTADO,0.0,0.0,0
2025-12-23,6,PRESENTE,7.71,0.35,1
2025-12-23,435,PRESENTE,8.2,0.77,1
2025-12-23,377,PRESENTE,7.96,0.0,0
2025-12-23,175,ATESTADO,0.0,0.0,0
2025-12-23,275,PRESENTE,7.87,0.0,1
2025-12-23,315,PRESENTE,7.93,1.38,1
2025-12-23,13,ATRASO,6.94,0.0,0
2025-12-23,431,PRESENTE,7.75,0.0,0
2025-12-23,335,ATESTADO,0.0,0.0,1
2025-12-23,146,FALTA,0.0,0.0,0
2025-12-23,133,PRESENTE,7.76,0.0,0
2025-12-23,202,PRESENTE,7.19,0.1,0
2025-12-23,376,PRESENTE,8.62,0.01,0
2025-12-23,465,PRESENTE,7.72,0.08,0
2025-12-23,566,PRESENTE,8.32,0.3,0
2025-12-23,239,ATRASO,6.57,0.26,1
2025-12-23,150,ATRASO,6.72,0.35,1
2025-12-23,521,PRESENTE,8.3,0.38,0
2025-12-23,38,PRESENTE,7.86,0.46,1
2025-12-23,562,PRESENTE,8.64,0.6,0
2025-12-23,535,PRESENTE,7.93,0.65,0
2025-12-23,141,PRESENTE,8.29,0.0,1
2025-12-23,255,PRESENTE,8.32,0.17,0
2025-12-23,530,FALTA,0.0,0.0,0
2025-12-23,285,PRESENTE,8.3,0.0,0
2025-12-23,73,PRESENTE,8.3,0.68,0
2025-12-23,32,PRESENTE,7.34,0.31,0
2025-12-23,232,PRESENTE,7.67,0.42,0
2025-12-23,628,PRESENTE,8.47,0.0,0
2025-12-23,490,PRESENTE,8.1,0.8,0
2025-12-23,317,ATRASO,8.1,0.11,0
2025-12-23,350,PRESENTE,8.48,0.0,1
2025-12-23,2,PRESENTE,8.34,0.85,0
2025-12-23,269,PRESENTE,8.55,0.49,1
2025-12-23,494,PRESENTE,7.88,0.56,0
2025-12-23,65,PRESENTE,8.2,0.42,0
2025-12-23,395,PRESENTE,7.77,0.55,1
2025-12-23,223,PRESENTE,8.46,0.59,0
2025-12-23,340,PRESENTE,8.1,0.0,1
2025-12-23,99,PRESENTE,8.2,0.0,0
2025-12-23,583,PRESENTE,8.67,0.11,1
2025-12-23,407,PRESENTE,8.39,0.45,0
2025-12-23,556,PRESENTE,7.72,0.11,1
2025-12-23,307,PRESENTE,8.46,1.1,0
2025-12-23,39,PRESENTE,8.23,0.49,0
2025-12-23,132,ATRASO,6.9,0.0,0
2025-12-23,324,PRESENTE,8.52,0.25,1
2025-12-23,469,PRESENTE,7.89,0.74,0
2025-12-23,464,PRESENTE,7.69,0.64,0
2025-12-23,183,PRESENTE,8.03,1.06,1
2025-12-23,234,PRESENTE,7.84,0.74,0
2025-12-23,448,PRESENTE,8.0,0.09,0
2025-12-23,492,PRESENTE,8.07,0.11,1
2025-12-23,430,ATRASO,7.29,0.14,0
2025-12-23,550,PRESENTE,8.24,0.82,0
2025-12-23,589,PRESENTE,7.32,0.0,0
2025-12-23,642,PRESENTE,7.45,0.66,0
2025-12-23,245,PRESENTE,8.6,0.61,1
2025-12-23,54,PRESENTE,8.2,0.0,1
2025-12-23,88,PRESENTE,7.9,0.0,0
2025-12-23,35,FÉRIAS,0.0,0.0,0
2025-12-23,228,PRESENTE,8.31,0.87,0
2025-12-23,560,PRESENTE,7.54,0.94,0
2025-12-23,153,PRESENTE,8.95,0.0,0
2025-12-23,519,ATRASO,7.26,0.21,0
2025-12-23,538,PRESENTE,7.6,0.0,0
2025-12-23,352,PRESENTE,8.01,0.55,0
2025-12-23,410,PRESENTE,7.39,0.68,0
2025-12-23,119,PRESENTE,8.21,0.75,0
2025-12-23,406,PRESENTE,8.04,0.24,0
2025-12-23,378,PRESENTE,8.27,0.0,0
2025-12-23,537,PRESENTE,7.59,1.09,1
2025-12-23,105,PRESENTE,8.71,0.67,1
2025-12-23,278,PRESENTE,7.9,0.58,0
2025-12-23,190,PRESENTE,7.48,0.14,0
2025-12-24,396,PRESENTE,8.36,0.0,1
2025-12-24,70,PRESENTE,7.71,0.0,0
2025-12-24,610,PRESENTE,8.18,0.39,0
2025-12-24,67,PRESENTE,8.22,0.73,0
2025-12-24,376,PRESENTE,8.37,0.33,0
2025-12-24,316,PRESENTE,7.95,0.72,0
2025-12-24,206,PRESENTE,7.85,0.0,0
2025-12-24,619,PRESENTE,7.77,0.0,0
2025-12-24,646,PRESENTE,8.43,0.22,0
2025-12-24,393,PRESENTE,7.59,0.66,1
2025-12-24,207,PRESENTE,8.92,0.08,0
2025-12-24,543,PRESENTE,7.74,0.28,1
2025-12-24,545,PRESENTE,8.27,0.18,0
2025-12-24,186,PRESENTE,7.37,0.2,1
2025-12-24,243,PRESENTE,8.31,0.0,0
2025-12-24,99,PRESENTE,7.94,0.64,1
2025-12-24,599,PRESENTE,8.27,0.05,0
2025-12-24,192,PRESENTE,7.85,0.62,0
2025-12-24,373,PRESENTE,7.44,0.13,0
2025-12-24,406,PRESENTE,8.04,1.5,1
2025-12-24,640,PRESENTE,8.12,0.0,0
2025-12-24,114,PRESENTE,8.42,0.0,0
2025-12-24,573,PRESENTE,8.32,0.99,0
2025-12-24,509,PRESENTE,8.46,0.77,0
2025-12-24,223,PRESENTE,8.0,0.44,1
2025-12-24,609,PRESENTE,7.31,0.26,0
2025-12-24,161,ATRASO,7.75,0.11,0
