item_id,venda_id,produto_id,quantidade,preco_unitario,desconto_unit,preco_liquido_unit,valor_total,uf_destino,cfop,cst_icms,aliq_icms,valor_icms,aliq_pis,valor_pis,aliq_cofins,valor_cofins,custo_total,lucro_bruto
19288,5453,21,1.0,1863.42,11.54,1851.88,1851.88,GO,6102,20,0.17,314.82,0.0165,30.56,0.076,140.74,1410.07,441.81
19289,5453,74,2.0,5370.49,821.79,4548.7,9097.4,GO,6102,00,0.17,1546.56,0.0165,150.11,0.076,691.4,7351.3,1746.1
19290,5454,296,2.0,675.74,110.72,565.02,1130.04,PA,6102,00,0.17,192.11,0.0165,18.65,0.076,85.88,912.56,217.48
19291,5455,181,3.0,458.0,65.53,392.47,1177.41,GO,6102,00,0.17,200.16,0.0165,19.43,0.076,89.48,1170.72,6.69
19292,5455,106,2.0,252.08,38.94,213.14,426.28,GO,6102,00,0.17,72.47,0.0165,7.03,0.076,32.4,344.06,82.22
19293,5455,169,1.0,3567.32,487.04,3080.28,3080.28,GO,6102,60,0.17,523.65,0.0165,50.82,0.076,234.1,2628.55,451.73
19294,5455,160,1.0,5201.68,406.74,4794.94,4794.94,GO,6102,00,0.17,815.14,0.0165,79.12,0.076,364.42,4735.02,59.92
19295,5455,216,1.0,927.15,163.68,763.47,763.47,GO,6102,00,0.17,129.79,0.0165,12.6,0.076,58.02,572.91,190.56
19296,5455,280,1.0,3810.71,572.95,3237.76,3237.76,GO,6102,60,0.17,550.42,0.0165,53.42,0.076,246.07,2740.3,497.46
19297,5456,190,2.0,5185.4,242.48,4942.92,9885.84,ES,5102,20,0.17,1680.59,0.0165,163.12,0.076,751.32,7463.12,2422.72
19298,5456,46,2.0,1856.24,6.84,1849.4,3698.8,ES,6102,00,0.17,628.8,0.0165,61.03,0.076,281.11,3129.82,568.98
19299,5456,260,2.0,1247.39,87.47,1159.92,2319.84,ES,5102,00,0.17,394.37,0.0165,38.28,0.076,176.31,1768.56,551.28
19300,5456,41,2.0,898.43,116.84,781.59,1563.18,ES,5102,00,0.17,265.74,0.0165,25.79,0.076,118.8,1142.96,420.22
19301,5457,126,3.0,431.11,51.15,379.96,1139.88,SP,5102,20,0.18,205.18,0.0165,18.81,0.076,86.63,1087.08,52.8
19302,5457,69,1.0,5314.59,164.97,5149.62,5149.62,SP,5102,20,0.18,926.93,0.0165,84.97,0.076,391.37,3590.3,1559.32
19303,5457,173,1.0,7758.58,231.43,7527.15,7527.15,SP,5102,00,0.18,1354.89,0.0165,124.2,0.076,572.06,6117.39,1409.76
19304,5457,284,1.0,6414.41,1152.72,5261.69,5261.69,SP,6102,00,0.18,947.1,0.0165,86.82,0.076,399.89,4676.56,585.13
19305,5457,182,4.0,300.57,5.03,295.54,1182.16,SP,5102,00,0.18,212.79,0.0165,19.51,0.076,89.84,712.72,469.44
19306,5457,4,2.0,615.61,1.54,614.07,1228.14,SP,6102,40,0.18,221.07,0.0165,20.26,0.076,93.34,1018.14,210.0
19307,5458,105,2.0,2857.67,279.5,2578.17,5156.34,ES,6102,00,0.17,876.58,0.0165,85.08,0.076,391.88,5078.46,77.88
19308,5458,72,1.0,488.05,19.29,468.76,468.76,ES,5102,00,0.17,79.69,0.0165,7.73,0.076,35.63,383.13,85.63
19309,5458,199,1.0,2687.98,436.26,2251.72,2251.72,ES,6102,00,0.17,382.79,0.0165,37.15,0.076,171.13,1970.32,281.4
19310,5458,116,2.0,4562.67,651.04,3911.63,7823.26,ES,6102,20,0.17,1329.95,0.0165,129.08,0.076,594.57,8791.3,-968.04
19311,5458,100,4.0,316.02,39.24,276.78,1107.12,ES,6102,20,0.17,188.21,0.0165,18.27,0.076,84.14,1031.8,75.32
19312,5459,283,2.0,7199.45,31.54,7167.91,14335.82,BA,6102,20,0.18,2580.45,0.0165,236.54,0.076,1089.52,9051.76,5284.06
19313,5460,234,1.0,1010.44,60.31,950.13,950.13,PE,6102,00,0.18,171.02,0.0165,15.68,0.076,72.21,710.0,240.13
19314,5460,163,2.0,6110.45,844.89,5265.56,10531.12,PE,6102,00,0.18,1895.6,0.0165,173.76,0.076,800.37,9031.12,1500.0
19315,5460,273,1.0,4189.51,236.52,3952.99,3952.99,PE,6102,00,0.18,711.54,0.0165,65.22,0.076,300.43,3539.78,413.21
19316,5460,212,1.0,1524.72,165.6,1359.12,1359.12,PE,6102,00,0.18,244.64,0.0165,22.43,0.076,103.29,1073.67,285.45
19317,5461,76,1.0,4719.93,54.16,4665.77,4665.77,SC,6102,20,0.17,793.18,0.0165,76.99,0.076,354.6,4367.0,298.77
19318,5461,107,2.0,248.76,28.0,220.76,441.52,SC,6102,20,0.17,75.06,0.0165,7.29,0.076,33.56,421.3,20.22
19319,5461,176,2.0,1930.45,415.15,1515.3,3030.6,SC,6102,40,0.17,515.2,0.0165,50.0,0.076,230.33,3364.8,-334.2
19320,5461,107,4.0,232.62,22.32,210.3,841.2,SC,6102,00,0.17,143.0,0.0165,13.88,0.076,63.93,842.6,-1.4
19321,5461,259,1.0,2730.57,251.76,2478.81,2478.81,SC,6102,00,0.17,421.4,0.0165,40.9,0.076,188.39,2046.63,432.18
19322,5461,121,2.0,2188.37,24.7,2163.67,4327.34,SC,6102,00,0.17,735.65,0.0165,71.4,0.076,328.88,3460.98,866.36
19323,5462,176,2.0,1940.42,105.24,1835.18,3670.36,GO,6102,60,0.17,623.96,0.0165,60.56,0.076,278.95,3364.8,305.56
19324,5462,19,2.0,2026.97,218.7,1808.27,3616.54,GO,6102,40,0.17,614.81,0.0165,59.67,0.076,274.86,3975.68,-359.14
19325,5462,127,1.0,4844.5,3.8,4840.7,4840.7,GO,6102,60,0.17,822.92,0.0165,79.87,0.076,367.89,3708.47,1132.23
19326,5463,92,1.0,170.17,23.92,146.25,146.25,SC,6102,60,0.17,24.86,0.0165,2.41,0.076,11.12,134.87,11.38
19327,5464,209,2.0,3508.62,79.15,3429.47,6858.94,SP,6102,00,0.18,1234.61,0.0165,113.17,0.076,521.28,6461.88,397.06
19328,5464,265,3.0,1178.62,18.3,1160.32,3480.96,SP,5102,00,0.18,626.57,0.0165,57.44,0.076,264.55,2999.7,481.26
19329,5464,121,1.0,2482.53,199.45,2283.08,2283.08,SP,5102,40,0.18,410.95,0.0165,37.67,0.076,173.51,1730.49,552.59
19330,5464,9,2.0,4197.59,715.26,3482.33,6964.66,SP,5102,00,0.18,1253.64,0.0165,114.92,0.076,529.31,6469.78,494.88
19331,5465,144,1.0,2101.62,662.66,1438.96,1438.96,SP,6102,60,0.18,259.01,0.0165,23.74,0.076,109.36,1446.28,-7.32
19332,5465,130,1.0,1319.63,122.66,1196.97,1196.97,SP,5102,00,0.18,215.45,0.0165,19.75,0.076,90.97,1104.16,92.81
19333,5465,298,2.0,5177.09,769.19,4407.9,8815.8,SP,5102,40,0.18,1586.84,0.0165,145.46,0.076,670.0,7426.3,1389.5
19334,5465,49,2.0,1045.1,31.82,1013.28,2026.56,SP,5102,00,0.18,364.78,0.0165,33.44,0.076,154.02,1331.08,695.48
19335,5466,114,1.0,1185.41,53.98,1131.43,1131.43,RS,6102,20,0.18,203.66,0.0165,18.67,0.076,85.99,977.78,153.65
19336,5466,15,3.0,464.39,55.37,409.02,1227.06,RS,6102,00,0.18,220.87,0.0165,20.25,0.076,93.26,861.87,365.19
19337,5466,273,1.0,4179.15,405.67,3773.48,3773.48,RS,6102,00,0.18,679.23,0.0165,62.26,0.076,286.78,3539.78,233.7
19338,5466,234,2.0,913.89,109.24,804.65,1609.3,RS,6102,00,0.18,289.67,0.0165,26.55,0.076,122.31,1420.0,189.3
19339,5466,223,2.0,928.9,70.57,858.33,1716.66,RS,6102,00,0.18,309.0,0.0165,28.32,0.076,130.47,1284.56,432.1
19340,5467,184,2.0,7618.01,710.02,6907.99,13815.98,CE,6102,00,0.18,2486.88,0.0165,227.96,0.076,1050.01,11799.32,2016.66
19341,5468,127,1.0,4869.82,781.82,4088.0,4088.0,SP,6102,00,0.18,735.84,0.0165,67.45,0.076,310.69,3708.47,379.53
19342,5468,235,1.0,694.68,111.71,582.97,582.97,SP,5102,60,0.18,104.93,0.0165,9.62,0.076,44.31,614.63,-31.66
19343,5468,271,1.0,2066.15,59.72,2006.43,2006.43,SP,6102,00,0.18,361.16,0.0165,33.11,0.076,152.49,1574.03,432.4
19344,5468,52,2.0,1574.03,237.49,1336.54,2673.08,SP,5102,60,0.18,481.15,0.0165,44.11,0.076,203.15,1836.64,836.44
19345,5469,46,1.0,1992.15,16.96,1975.19,1975.19,RS,6102,40,0.18,355.53,0.0165,32.59,0.076,150.11,1564.91,410.28
19346,5469,192,1.0,3849.59,523.66,3325.93,3325.93,RS,6102,60,0.18,598.67,0.0165,54.88,0.076,252.77,2974.7,351.23
19347,5469,287,2.0,3137.86,1082.0,2055.86,4111.72,RS,6102,00,0.18,740.11,0.0165,67.84,0.076,312.49,4439.74,-328.02
19348,5470,195,2.0,3257.05,455.14,2801.91,5603.82,BA,6102,60,0.18,1008.69,0.0165,92.46,0.076,425.89,5370.54,233.28
19349,5470,212,1.0,1539.57,197.01,1342.56,1342.56,BA,6102,40,0.18,241.66,0.0165,22.15,0.076,102.03,1073.67,268.89
19350,5471,99,2.0,3849.69,533.15,3316.54,6633.08,AM,6102,60,0.18,1193.95,0.0165,109.45,0.076,504.11,5885.94,747.14
19351,5471,164,2.0,3976.03,512.24,3463.79,6927.58,AM,6102,00,0.18,1246.96,0.0165,114.31,0.076,526.5,7223.3,-295.72
19352,5471,44,2.0,3018.54,516.7,2501.84,5003.68,AM,6102,40,0.18,900.66,0.0165,82.56,0.076,380.28,3977.98,1025.7
19353,5471,135,1.0,1806.13,148.72,1657.41,1657.41,AM,6102,40,0.18,298.33,0.0165,27.35,0.076,125.96,1448.49,208.92
19354,5471,265,4.0,1174.53,136.39,1038.14,4152.56,AM,6102,60,0.18,747.46,0.0165,68.52,0.076,315.59,3999.6,152.96
19355,5472,279,1.0,386.29,59.68,326.61,326.61,SC,6102,00,0.17,55.52,0.0165,5.39,0.076,24.82,324.03,2.58
19356,5472,178,2.0,586.62,76.71,509.91,1019.82,SC,6102,00,0.17,173.37,0.0165,16.83,0.076,77.51,961.12,58.7
19357,5472,243,2.0,8660.53,1200.9,7459.63,14919.26,SC,6102,20,0.17,2536.27,0.0165,246.17,0.076,1133.86,12762.24,2157.02
19358,5472,136,1.0,1322.03,228.28,1093.75,1093.75,SC,6102,60,0.17,185.94,0.0165,18.05,0.076,83.12,937.77,155.98
19359,5473,165,-1.0,2091.53,356.96,1734.57,-1734.57,AM,6102,00,0.18,-312.22,0.0165,-28.62,0.076,-131.83,-1520.76,-213.81
19360,5473,108,2.0,4771.36,594.29,4177.07,8354.14,AM,6102,20,0.18,1503.75,0.0165,137.84,0.076,634.91,6705.88,1648.26
19361,5473,245,2.0,2337.14,349.04,1988.1,3976.2,AM,6102,00,0.18,715.72,0.0165,65.61,0.076,302.19,3459.4,516.8
19362,5473,16,2.0,5326.32,868.03,4458.29,8916.58,AM,6102,20,0.18,1604.98,0.0165,147.12,0.076,677.66,7766.06,1150.52
19363,5473,168,-2.0,6982.42,104.15,6878.27,-13756.54,AM,6102,00,0.18,-2476.18,0.0165,-226.98,0.076,-1045.5,-10213.86,-3542.68
19364,5473,92,-2.0,167.57,16.82,150.75,-301.5,AM,6102,00,0.18,-54.27,0.0165,-4.97,0.076,-22.91,-269.74,-31.76
19365,5474,219,1.0,747.43,53.5,693.93,693.93,PE,6102,60,0.18,124.91,0.0165,11.45,0.076,52.74,542.69,151.24
19366,5474,159,1.0,432.74,9.09,423.65,423.65,PE,6102,00,0.18,76.26,0.0165,6.99,0.076,32.2,348.65,75.0
19367,5475,192,2.0,3913.98,247.76,3666.22,7332.44,RS,6102,60,0.18,1319.84,0.0165,120.99,0.076,557.27,5949.4,1383.04
19368,5475,217,1.0,1474.57,144.52,1330.05,1330.05,RS,6102,00,0.18,239.41,0.0165,21.95,0.076,101.08,987.36,342.69
19369,5476,59,2.0,4429.57,101.26,4328.31,8656.62,PR,6102,00,0.19,1644.76,0.0165,142.83,0.076,657.9,6431.48,2225.14
19370,5476,233,4.0,491.17,5.29,485.88,1943.52,PR,6102,20,0.19,369.27,0.0165,32.07,0.076,147.71,1714.16,229.36
19371,5476,66,1.0,2015.76,201.83,1813.93,1813.93,PR,6102,00,0.19,344.65,0.0165,29.93,0.076,137.86,1421.75,392.18
19372,5476,191,3.0,982.79,23.15,959.64,2878.92,PR,6102,00,0.19,546.99,0.0165,47.5,0.076,218.8,2631.15,247.77
19373,5476,217,1.0,1407.4,85.71,1321.69,1321.69,PR,6102,00,0.19,251.12,0.0165,21.81,0.076,100.45,987.36,334.33
19374,5476,34,3.0,883.94,271.31,612.63,1837.89,PR,6102,40,0.19,349.2,0.0165,30.33,0.076,139.68,2160.84,-322.95
19375,5477,85,1.0,1888.15,10.49,1877.66,1877.66,RS,6102,20,0.18,337.98,0.0165,30.98,0.076,142.7,1365.03,512.63
19376,5477,63,1.0,2058.32,6.91,2051.41,2051.41,RS,6102,40,0.18,369.25,0.0165,33.85,0.076,155.91,1365.64,685.77
19377,5477,269,2.0,5105.4,102.87,5002.53,10005.06,RS,6102,00,0.18,1800.91,0.0165,165.08,0.076,760.38,7928.76,2076.3
19378,5478,99,1.0,3851.0,233.44,3617.56,3617.56,MT,6102,00,0.17,614.99,0.0165,59.69,0.076,274.93,2942.97,674.59
19379,5478,160,1.0,5640.88,961.12,4679.76,4679.76,MT,6102,20,0.17,795.56,0.0165,77.22,0.076,355.66,4735.02,-55.26
19380,5478,124,2.0,444.35,36.48,407.87,815.74,MT,6102,00,0.17,138.68,0.0165,13.46,0.076,62.0,622.04,193.7
19381,5479,42,1.0,5543.54,945.6,4597.94,4597.94,MT,6102,00,0.17,781.65,0.0165,75.87,0.076,349.44,3892.34,705.6
19382,5479,55,2.0,358.55,12.77,345.78,691.56,MT,6102,40,0.17,117.57,0.0165,11.41,0.076,52.56,614.06,77.5
19383,5479,230,1.0,4529.75,137.98,4391.77,4391.77,MT,6102,00,0.17,746.6,0.0165,72.46,0.076,333.77,3636.86,754.91
19384,5479,113,2.0,3835.58,243.14,3592.44,7184.88,MT,6102,00,0.17,1221.43,0.0165,118.55,0.076,546.05,6085.18,1099.7
19385,5479,225,2.0,3368.91,110.65,3258.26,6516.52,MT,6102,60,0.17,1107.81,0.0165,107.52,0.076,495.26,4132.32,2384.2
19386,5480,245,2.0,2274.97,366.46,1908.51,3817.02,DF,6102,20,0.18,687.06,0.0165,62.98,0.076,290.09,3459.4,357.62
19387,5481,196,2.0,2837.42,497.76,2339.66,4679.32,MG,5102,00,0.18,842.28,0.0165,77.21,0.076,355.63,4138.74,540.58
19388,5481,52,-1.0,1481.1,119.74,1361.36,-1361.36,MG,5102,60,0.18,-245.04,0.0165,-22.46,0.076,-103.46,-918.32,-443.04
19389,5481,273,-2.0,4478.39,282.59,4195.8,-8391.6,MG,5102,00,0.18,-1510.49,0.0165,-138.46,0.076,-637.76,-7079.56,-1312.04
19390,5481,182,-4.0,288.61,0.56,288.05,-1152.2,MG,5102,00,0.18,-207.4,0.0165,-19.01,0.076,-87.57,-712.72,-439.48
19391,5482,224,3.0,1101.51,53.87,1047.64,3142.92,PE,6102,00,0.18,565.73,0.0165,51.86,0.076,238.86,1915.71,1227.21
19392,5482,279,3.0,347.9,14.15,333.75,1001.25,PE,6102,00,0.18,180.22,0.0165,16.52,0.076,76.1,972.09,29.16
19393,5482,232,1.0,293.94,17.4,276.54,276.54,PE,6102,20,0.18,49.78,0.0165,4.56,0.076,21.02,231.52,45.02
19394,5483,142,3.0,741.31,41.98,699.33,2097.99,CE,6102,20,0.18,377.64,0.0165,34.62,0.076,159.45,1801.59,296.4
19395,5483,152,1.0,1229.17,203.16,1026.01,1026.01,CE,6102,00,0.18,184.68,0.0165,16.93,0.076,77.98,968.81,57.2
19396,5483,9,1.0,4479.98,337.21,4142.77,4142.77,CE,6102,00,0.18,745.7,0.0165,68.36,0.076,314.85,3234.89,907.88
19397,5483,230,1.0,5104.63,792.24,4312.39,4312.39,CE,6102,20,0.18,776.23,0.0165,71.15,0.076,327.74,3636.86,675.53
19398,5483,69,2.0,4975.96,693.5,4282.46,8564.92,CE,6102,00,0.18,1541.69,0.0165,141.32,0.076,650.93,7180.6,1384.32
19399,5483,129,2.0,3342.6,451.4,2891.2,5782.4,CE,6102,20,0.18,1040.83,0.0165,95.41,0.076,439.46,5199.94,582.46
19400,5484,148,4.0,558.76,49.02,509.74,2038.96,RS,6102,40,0.18,367.01,0.0165,33.64,0.076,154.96,1899.24,139.72
19401,5485,135,2.0,1816.69,0.51,1816.18,3632.36,CE,6102,20,0.18,653.82,0.0165,59.93,0.076,276.06,2896.98,735.38
19402,5485,287,2.0,2782.3,58.42,2723.88,5447.76,CE,6102,00,0.18,980.6,0.0165,89.89,0.076,414.03,4439.74,1008.02
19403,5486,181,2.0,536.06,36.23,499.83,999.66,PA,6102,00,0.17,169.94,0.0165,16.49,0.076,75.97,780.48,219.18
19404,5486,252,3.0,268.56,83.2,185.36,556.08,PA,6102,20,0.17,94.53,0.0165,9.18,0.076,42.26,785.01,-228.93
19405,5487,228,2.0,2203.46,9.21,2194.25,4388.5,ES,5102,40,0.17,746.04,0.0165,72.41,0.076,333.53,3498.04,890.46
19406,5487,199,2.0,2545.86,250.27,2295.59,4591.18,ES,6102,00,0.17,780.5,0.0165,75.75,0.076,348.93,3940.64,650.54
19407,5488,28,2.0,4390.01,281.97,4108.04,8216.08,MG,5102,60,0.18,1478.89,0.0165,135.57,0.076,624.42,7571.8,644.28
19408,5488,47,3.0,474.2,57.54,416.66,1249.98,MG,6102,00,0.18,225.0,0.0165,20.62,0.076,95.0,1269.69,-19.71
19409,5489,146,2.0,6552.88,1141.02,5411.86,10823.72,DF,6102,00,0.18,1948.27,0.0165,178.59,0.076,822.6,10678.34,145.38
19410,5489,251,2.0,1502.23,178.85,1323.38,2646.76,DF,6102,40,0.18,476.42,0.0165,43.67,0.076,201.15,2406.12,240.64
19411,5489,5,2.0,4679.44,117.2,4562.24,9124.48,DF,6102,00,0.18,1642.41,0.0165,150.55,0.076,693.46,6294.9,2829.58
19412,5489,251,1.0,1550.71,55.01,1495.7,1495.7,DF,6102,20,0.18,269.23,0.0165,24.68,0.076,113.67,1203.06,292.64
19413,5490,151,1.0,4602.28,612.26,3990.02,3990.02,SP,6102,60,0.18,718.2,0.0165,65.84,0.076,303.24,3676.35,313.67
19414,5490,165,-1.0,2155.52,178.51,1977.01,-1977.01,SP,6102,60,0.18,-355.86,0.0165,-32.62,0.076,-150.25,-1520.76,-456.25
19415,5490,130,-2.0,1334.56,148.95,1185.61,-2371.22,SP,6102,00,0.18,-426.82,0.0165,-39.13,0.076,-180.21,-2208.32,-162.9
19416,5491,144,1.0,2147.49,69.87,2077.62,2077.62,SC,6102,20,0.17,353.2,0.0165,34.28,0.076,157.9,1446.28,631.34
19417,5491,19,1.0,2161.9,69.26,2092.64,2092.64,SC,6102,00,0.17,355.75,0.0165,34.53,0.076,159.04,1987.84,104.8
19418,5491,133,2.0,1775.57,309.05,1466.52,2933.04,SC,6102,00,0.17,498.62,0.0165,48.4,0.076,222.91,2738.64,194.4
19419,5492,107,1.0,254.84,11.3,243.54,243.54,MG,5102,00,0.18,43.84,0.0165,4.02,0.076,18.51,210.65,32.89
19420,5492,126,2.0,524.33,30.89,493.44,986.88,MG,5102,20,0.18,177.64,0.0165,16.28,0.076,75.0,724.72,262.16
19421,5492,85,1.0,2223.57,131.69,2091.88,2091.88,MG,5102,00,0.18,376.54,0.0165,34.52,0.076,158.98,1365.03,726.85
19422,5492,173,1.0,8557.6,419.48,8138.12,8138.12,MG,5102,20,0.18,1464.86,0.0165,134.28,0.076,618.5,6117.39,2020.73
19423,5492,268,1.0,3770.97,636.3,3134.67,3134.67,MG,6102,20,0.18,564.24,0.0165,51.72,0.076,238.23,2528.31,606.36
19424,5492,27,4.0,613.76,5.29,608.47,2433.88,MG,6102,60,0.18,438.1,0.0165,40.16,0.076,184.97,1677.92,755.96
19425,5493,132,1.0,185.86,8.58,177.28,177.28,RS,6102,00,0.18,31.91,0.0165,2.93,0.076,13.47,138.31,38.97
19426,5493,76,1.0,5418.32,55.39,5362.93,5362.93,RS,6102,00,0.18,965.33,0.0165,88.49,0.076,407.58,4367.0,995.93
19427,5493,27,4.0,550.83,59.82,491.01,1964.04,RS,6102,00,0.18,353.53,0.0165,32.41,0.076,149.27,1677.92,286.12
19428,5493,229,2.0,2524.9,41.66,2483.24,4966.48,RS,6102,00,0.18,893.97,0.0165,81.95,0.076,377.45,3673.26,1293.22
19429,5493,121,2.0,2156.45,113.29,2043.16,4086.32,RS,6102,60,0.18,735.54,0.0165,67.42,0.076,310.56,3460.98,625.34
19430,5493,158,2.0,787.26,134.81,652.45,1304.9,RS,6102,00,0.18,234.88,0.0165,21.53,0.076,99.17,1330.12,-25.22
19431,5494,193,2.0,2805.33,69.99,2735.34,5470.68,CE,6102,00,0.18,984.72,0.0165,90.27,0.076,415.77,4621.88,848.8
19432,5494,60,1.0,4171.62,415.11,3756.51,3756.51,CE,6102,60,0.18,676.17,0.0165,61.98,0.076,285.49,3421.07,335.44
19433,5495,275,2.0,770.35,23.42,746.93,1493.86,MS,6102,00,0.17,253.96,0.0165,24.65,0.076,113.53,1248.58,245.28
19434,5496,269,2.0,5704.42,87.76,5616.66,11233.32,PE,6102,00,0.0,0.0,0.0165,185.35,0.076,853.73,7928.76,3304.56
19435,5496,262,2.0,5115.72,99.98,5015.74,10031.48,PE,6102,40,0.18,1805.67,0.0165,165.52,0.076,762.39,9501.94,529.54
19436,5496,84,1.0,1974.45,323.08,1651.37,1651.37,PE,6102,40,0.18,297.25,0.0165,27.25,0.076,125.5,1526.32,125.05
19437,5496,132,1.0,184.16,8.96,175.2,175.2,PE,6102,00,0.18,31.54,0.0165,2.89,0.076,13.32,138.31,36.89
19438,5496,82,3.0,608.77,78.52,530.25,1590.75,PE,6102,00,0.18,286.33,0.0165,26.25,0.076,120.9,1493.28,97.47
19439,5497,190,1.0,5478.11,348.82,5129.29,5129.29,RS,6102,00,0.18,923.27,0.0165,84.63,0.076,389.83,3731.56,1397.73
19440,5498,89,2.0,5104.9,144.71,4960.19,9920.38,MT,6102,20,0.17,1686.46,0.0165,163.69,0.076,753.95,7753.3,2167.08
19441,5498,291,2.0,5424.07,208.49,5215.58,10431.16,MT,6102,00,0.17,1773.3,0.0165,172.11,0.076,792.77,9166.32,1264.84
19442,5498,74,2.0,4430.41,568.21,3862.2,7724.4,MT,6102,20,0.17,1313.15,0.0165,127.45,0.076,587.05,7351.3,373.1
19443,5498,45,2.0,5776.77,316.24,5460.53,10921.06,MT,6102,00,0.17,1856.58,0.0165,180.2,0.076,830.0,8502.86,2418.2
19444,5499,147,2.0,7276.76,370.6,6906.16,13812.32,ES,6102,00,0.17,2348.09,0.0165,227.9,0.076,1049.74,11809.54,2002.78
19445,5499,265,1.0,1194.37,177.86,1016.51,1016.51,ES,5102,20,0.17,172.81,0.0165,16.77,0.076,77.25,999.9,16.61
19446,5500,9,2.0,4258.58,155.52,4103.06,8206.12,SP,5102,00,0.18,1477.1,0.0165,135.4,0.076,623.67,6469.78,1736.34
19447,5500,254,2.0,8334.98,547.23,7787.75,15575.5,SP,6102,20,0.18,2803.59,0.0165,257.0,0.076,1183.74,13087.76,2487.74
19448,5501,245,1.0,2239.58,353.22,1886.36,1886.36,SP,5102,00,0.18,339.54,0.0165,31.12,0.076,143.36,1729.7,156.66
19449,5501,275,1.0,816.14,62.34,753.8,753.8,SP,6102,00,0.18,135.68,0.0165,12.44,0.076,57.29,624.29,129.51
19450,5501,167,2.0,1705.02,49.43,1655.59,3311.18,SP,5102,00,0.18,596.01,0.0165,54.63,0.076,251.65,2513.84,797.34
19451,5501,291,2.0,5675.72,877.29,4798.43,9596.86,SP,6102,00,0.18,1727.43,0.0165,158.35,0.076,729.36,9166.32,430.54
19452,5501,121,2.0,2210.79,103.38,2107.41,4214.82,SP,6102,00,0.18,758.67,0.0165,69.54,0.076,320.33,3460.98,753.84
19453,5502,50,2.0,2656.95,118.44,2538.51,5077.02,GO,6102,00,0.17,863.09,0.0165,83.77,0.076,385.85,4026.68,1050.34
19454,5502,6,2.0,143.24,21.15,122.09,244.18,GO,6102,00,0.17,41.51,0.0165,4.03,0.076,18.56,226.26,17.92
19455,5502,169,2.0,3437.83,307.79,3130.04,6260.08,GO,6102,60,0.17,1064.21,0.0165,103.29,0.076,475.77,5257.1,1002.98
19456,5502,18,2.0,1922.97,264.72,1658.25,3316.5,GO,6102,00,0.17,563.81,0.0165,54.72,0.076,252.05,2955.54,360.96
19457,5502,50,1.0,2919.24,234.06,2685.18,2685.18,GO,6102,00,0.17,456.48,0.0165,44.31,0.076,204.07,2013.34,671.84
19458,5503,289,4.0,255.68,28.9,226.78,907.12,BA,6102,60,0.18,163.28,0.0165,14.97,0.076,68.94,870.16,36.96
19459,5503,82,1.0,578.78,36.38,542.4,542.4,BA,6102,20,0.18,97.63,0.0165,8.95,0.076,41.22,497.76,44.64
19460,5504,51,1.0,2800.19,171.89,2628.3,2628.3,PA,6102,00,0.17,446.81,0.0165,43.37,0.076,199.75,1996.91,631.39
19461,5504,239,2.0,2628.02,176.45,2451.57,4903.14,PA,6102,60,0.0,0.0,0.0165,80.9,0.076,372.64,3260.18,1642.96
19462,5504,95,2.0,3539.68,374.33,3165.35,6330.7,PA,6102,00,0.17,1076.22,0.0165,104.46,0.076,481.13,5240.94,1089.76
19463,5505,264,2.0,2606.85,223.64,2383.21,4766.42,RS,6102,20,0.18,857.96,0.0165,78.65,0.076,362.25,4167.4,599.02
19464,5506,85,1.0,2023.44,14.27,2009.17,2009.17,GO,6102,00,0.17,341.56,0.0165,33.15,0.076,152.7,1365.03,644.14
19465,5506,138,2.0,448.23,11.12,437.11,874.22,GO,6102,40,0.0,0.0,0.0165,14.42,0.076,66.44,637.02,237.2
19466,5506,10,3.0,199.11,6.63,192.48,577.44,GO,6102,00,0.17,98.16,0.0165,9.53,0.076,43.89,515.34,62.1
19467,5506,225,1.0,3259.71,432.92,2826.79,2826.79,GO,6102,20,0.17,480.55,0.0165,46.64,0.076,214.84,2066.16,760.63
19468,5506,272,2.0,3248.32,252.95,2995.37,5990.74,GO,6102,00,0.17,1018.43,0.0165,98.85,0.076,455.3,5503.36,487.38
19469,5506,62,1.0,885.24,25.77,859.47,859.47,GO,6102,00,0.17,146.11,0.0165,14.18,0.076,65.32,686.62,172.85
19470,5507,200,2.0,3957.27,344.31,3612.96,7225.92,MT,6102,60,0.17,1228.41,0.0165,119.23,0.076,549.17,5832.9,1393.02
19471,5507,136,2.0,1466.43,192.12,1274.31,2548.62,MT,6102,20,0.17,433.27,0.0165,42.05,0.076,193.7,1875.54,673.08
19472,5507,261,2.0,2237.81,243.96,1993.85,3987.7,MT,6102,00,0.17,677.91,0.0165,65.8,0.076,303.07,4013.86,-26.16
19473,5507,2,1.0,698.99,7.43,691.56,691.56,MT,6102,60,0.17,117.57,0.0165,11.41,0.076,52.56,617.61,73.95
19474,5507,289,4.0,246.08,16.18,229.9,919.6,MT,6102,60,0.17,156.33,0.0165,15.17,0.076,69.89,870.16,49.44
19475,5507,234,1.0,1089.4,190.63,898.77,898.77,MT,6102,40,0.17,152.79,0.0165,14.83,0.076,68.31,710.0,188.77
19476,5508,153,1.0,3003.66,483.06,2520.6,2520.6,MG,5102,00,0.18,453.71,0.0165,41.59,0.076,191.57,2361.37,159.23
19477,5509,80,2.0,3977.85,55.76,3922.09,7844.18,BA,6102,00,0.18,1411.95,0.0165,129.43,0.076,596.16,5884.78,1959.4
